nama wisata,alamat,kabupaten,provinsi,harga_rp,kategori_harga,url_harga
Wisata Alam Air Panas,"G49V+RVQ, Pancuran, Kabupaten Bone Bolango",Kabupaten Bone Bolango,Gorontalo,0.0,Gratis,-
Hutan Mangrove,"WFF8+59M Jembatan Pelangi Lantebung, Lorong 2, Bira, Kec. Tamalanrea, Sulawesi Selatan 90243, Indonesia",Kabupaten Mamuju,Sulawesi Barat,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Makam Dato Karama,"4V72+3JQ, Jl. Selar, Lere, Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94221, Indonesia",Kota Palu,Sulawesi Tengah,0.0,Gratis,https://sisparnas.kemenpar.go.id/p/120003
Pantai One Mopute,"GG2F+2VM, Banabungi, Kec. Kadatua, Kabupaten Buton, Sulawesi Tenggara, Indonesia",Kabupaten Buton,Sulawesi Tenggara,5000.0,Murah,https://turisian.com/2022/10/03/cantiknya-pesona-alam-pantai-one-mopute-di-buton-selatan/
PINTU GERBANG PERMANDIAN AIR PANAS LEJJA,"VV5J+C28, Jl. Poros Lejja, Manorang Salo, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852, Indonesia",Kabupaten Soppeng,Sulawesi Selatan,7000.0,Murah,https://beritamks.com/yuk-liburan-dan-berelaksasi-di-permandian-alam-air-panas-lejja-kab-soppeng/
Benteng Fafontofure,"CXCP+332, Bahontobungku, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah, Indonesia",Kabupaten Morowali,Sulawesi Tengah,0.0,Gratis,https://sisparnas.kemenpar.go.id/p/124997
Goa Lanto,"GJQG+WVX, Jalan Anoa, Kadolomoko",Kabupaten Buton,Sulawesi Tenggara,25000.0,Mahal,https://sultra.tribunnews.com/2024/09/14/7-gua-di-sulawesi-tenggara-liang-kabori-matarombeo-lanto-hingga-koo-lengkap-rute-perjalanan?page=all
Pantai Babana,"W55V+8PV, Selat, Kota Makassar, Sulawesi Selatan, Indonesia",Kota Makassar,Sulawesi Selatan,10000.0,Sedang,https://jadesta.kemenparekraf.go.id/atraksi/wisata_mangrove_babana
"Danau ""Cinta"" Makalehi","Kab.Kepl. Sitaro, Sulawsi Utara,, P5P9+MXR, Makalehi, Siau Bar., Kabupaten Siau Tagulandang Biaro, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Siau Tagulandang Biaro,Sulawesi Utara,0.0,Gratis,https://www.geokepo.id/id/lokasi/kepulauan-siau-tagulandang-biaro/danau-cinta-makalehi
Bukit Cinta,"JQ9C+HG3, Bukit Bambu, Kec. Poso Kota Sel., Kabupaten Poso, Sulawesi Tengah 94615, Indonesia",Kabupaten Poso,Sulawesi Tengah,-,-,-
Tongkonan Buntu,"2WQ3+M97, Tampo Tallunglipu",Kabupaten Bone,Sulawesi Selatan,10000.0,Sedang,https://www.meimoodaema.com/2025/09/rumah-adat-tongkonan-suku-toraja.html
Pantai Polindolara Pelawa,"64HJ+QVR, Pelawa, Kec. Parigi Tengah, Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia",Kabupaten Parigi Moutong,Sulawesi Tengah,-,-,-
Goa Liang Kamoi,"QRXQ+27C, Unnamed Rd, Wakangka, Kec. Kapontori, Kabupaten Buton, Sulawesi Tenggara 93755, Indonesia",Kabupaten Buton,Sulawesi Tenggara,0.0,Gratis,-
Gua Balojaha,"R9HW+VJH, Bontoborusu, Kab. Kepulauan Selayar",Kabupaten Kepulauan Selayar,Sulawesi Selatan,5000.0,Murah,https://travel.kompas.com/read/2025/05/23/082000927/harga-tiket-masuk-tn-baluran-terkini-hari-kerja-dan-libur-beda
Desa Wisata Bontolempangan,"3JM2+V2F, Bontonlempangan, Kec. Bontoa, Kabupaten Maros, Sulawesi Selatan 90554, Indonesia",Kabupaten Maros,Sulawesi Selatan,5000.0,Murah,https://superapps.kompas.com/read/4282708/6-tempat-wisata-di-maros-sulawesi-selatan-ada-taman-nasional-yang-disebut-kerajaan-kupu-kupu
Wisata Embung Paccekke,"PPW6+44V, Paccekke, Kec. Soppeng Riaja, Kabupaten Barru, Sulawesi Selatan 90752, Indonesia",Kabupaten Barru,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/08/13/harga-tiket-masuk-pantai-ujung-batu-di-barru-sulawesi-selatan-panduan-rute-dari-makassar
Gunung Rantekombola,"Gn. Rantekombola, Uluwai, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan, Indonesia",Kabupaten Tana Toraja,Sulawesi Selatan,10000.0,Sedang,https://www.detik.com/sulsel/wisata/d-7855810/8-wisata-di-tana-toraja-yang-unik-dan-bersejarah-untuk-liburan-keluarga
pantai nyiur hijau babo,"Babo, Kec. Sangtombolang, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Gunung Popalia,"Gunung Popalia, Lelekaa, Wolasi, South Konawe Regency, South East Sulawesi, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,0,Gratis,https://turisian.com/2022/09/16/puncak-popalia-tempat-asyik-buat-camping-dan-hiking-di-konawe-selatan/
Pantai Huntete,"62R4+43W, Kulati, Kec. Tomia Tim., Kabupaten Wakatobi, Sulawesi Tenggara 93793, Indonesia",Kabupaten Wakatobi,Sulawesi Tenggara,0.0,Gratis,-
Wisata Batu Lombeng Desa Lebani,"7QCH+3X, Lebani, Kec. Tapalang Bar., Kabupaten Mamuju, Sulawesi Barat, Indonesia",Kabupaten Mamuju,Sulawesi Barat,11000.0,Sedang,https://sulbar.tribunnews.com/2023/04/23/pantai-batu-lombeng-mamuju-bisa-jadi-pilihan-di-libur-lebaran-tahun-ini
Kawasan Ekonomi Khusus Likupang,"M5J4+3XH, Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Utara,Sulawesi Utara,10000.0,Sedang,https://www.pantainesia.com/pantai-likupang
Pantai Indah Batutajam,"W537+6HG, Batutajam, Kec. Pinogaluman, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Pantai Pasir Putih Tete B Ampana,"4MJ7+WM9, Tete B, Kec. Ampana Tete, Kabupaten Tojo Una-Una, Sulawesi Tengah 94684, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,-,-,-
Air Terjun Baruttunge,"C4XQ+88M, Maroanging, Kec. Ulaweng, Kabupaten Bone, Sulawesi Selatan 92762, Indonesia",Kabupaten Bone,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Kolam renang kampoeng galung,"P2X3+PVW, Unnamed Road, Arabika, Kec. Sinjai Bar., Kabupaten Sinjai, Sulawesi Selatan 92653, Indonesia",Kabupaten Sinjai,Sulawesi Selatan,5000.0,Murah,https://jadesta.kemenparekraf.go.id/desa/barania
Pantai Mega Minanga,"Unnamed Road, XV96+Q7F, Minanga Tiga, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara 95997, Indonesia",Kabupaten Minahasa Tenggara,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2025/02/05/healing-ke-pantai-lakban-di-minahasa-tenggara-sulawesi-utara-tiket-masuk-cuma-rp-5-ribu
Wisata Pantai dan Kuliner Loli Tasiburi,"6QWP+44M, Loli Tasiburi",Kabupaten Donggala,Sulawesi Tengah,0.0,Gratis,https://kumparan.com/jendela-dunia/rute-ke-pantai-losari-dan-harga-tiketnya-1yztTU8ymXo
UWENTUMBU BAIYA,"7VF7+34M, Baiya, Kota Palu",Kota Palu,Sulawesi Tengah,0,Gratis,https://kelaswisata.id/wisata-di-palu/
Pulau Busak,"Pulau Busak, Busak I, Kec. Karamat, Kabupaten Buol, Sulawesi Tengah, Indonesia",Kabupaten Buol,Sulawesi Tengah,25000.0,Mahal,https://seringjalan.com/6-tempat-wisata-di-kabupaten-buol/
Pantai Wakarumende,"Pantai Wakarumende, Desa Wakarumende, Lagongga, Binongko, Kabupaten Wakatobi, Sulawesi Tenggara 93794, Indonesia",Kabupaten Wakatobi,Sulawesi Tenggara,0,Gratis,https://www.acc.co.id/info-terkini/7-wisata-bahari-di-sulawesi-tenggara-surganya-keindahan-laut
Pantai Tanjung Toima,"688R+XGJ, Jl. Trans Sulawesi, Matabas, Kec. Bunta, Kabupaten Banggai, Sulawesi Tengah 94753, Indonesia",Kabupaten Banggai,Sulawesi Tengah,10000,Sedang,https://www.celebes.co/pantai-tanjung-luwuk-banggai
Pantai Baurung,"Pantai Baurung, Panyampa, Kec. Campalagian, Kabupaten Polewali Mandar, Sulawesi Barat 91353, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,5000,Murah,https://sulsel.idntimes.com/travel/destination/5-wisata-pantai-di-polewali-mandar-ramai-dikunjungi-wisatawan-01-954ls-6dm4rb
Wisata Sawah Kalimbuang,"3RJX+GH6, Sikuku, Kec. Kapala Pitu, Kabupaten Toraja Utara, Sulawesi Selatan, Indonesia",Kabupaten Toraja Utara,Sulawesi Selatan,10000.0,Sedang,https://backpackerjakarta.com/melihat-situs-megalitikum-di-bori-kalimbuang-toraja-utara/
Bendungan Tampabulu,"7PC4+RPV, Tampawulu, Kec. Poleang Utara, Kabupaten Bombana, Sulawesi Tenggara 93773, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,-,-,-
Limbong Sitodo,"J9F8+6QW, Jl. Poros Pokko, Kunyi, Kec. Anreapi, Kabupaten Polewali Mandar, Sulawesi Barat 91315, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,0.0,Gratis,https://travel.detik.com/domestic-destination/d-4375428/polewali-mandar-punya-air-terjun-yang-cantik-banget
Pemancingan Wisata Alam,"VCPG+F2J, Lamomea, Kec. Konda, Kabupaten Konawe Selatan, Sulawesi Tenggara 93871, Indonesia",Kabupaten Konawe Selatan,Sulawesi Tenggara,0.0,Gratis,https://travel.tribunnews.com/destinasi/141416/harga-tiket-paddle-board-di-pantai-anggalo-konawe-untuk-liburan-akhir-tahun
Air Terjun Pangorea Desa Sepakat,"GCR7+R4Q, Sepakat, Kec. Masamba, Kabupaten Luwu Utara, Sulawesi Selatan 92917, Indonesia",Kabupaten Luwu Utara,Sulawesi Selatan,0.0,Gratis,https://www.detik.com/sulsel/wisata/d-6908956/19-rekomendasi-tempat-wisata-di-luwu-utara-yang-menarik-dikunjungi
Puncak Gunung Awu,"MFJ3+QHR, Kendahe I, Kendahe, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Sangihe,Sulawesi Utara,50000.0,Mahal,https://www.kompas.com/tren/read/2021/12/13/065900065/gunung-awu-di-sulawesi-utara-naik-status-menjadi-waspada
Kawah Belerang Gunung Ambang,"QC38+6M3, Bongkudai Baru, Kec. Modayag, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Timur,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Goa Berlian,"PCFF+93W, Matarape, Menui Kepulauan, Kabupaten Morowali, Sulawesi Tengah, Indonesia",Kabupaten Morowali,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/destinasi/141157/daya-tarik-harga-tiket-masuk-air-terjun-veranomata-di-morowali-sulawesi-tengah
Lorong warna warni makassar,"Jl majene 1 blok k RW 04 RT 01, Sudiang Raya, Kota Makassar",Kota Makassar,Sulawesi Selatan,60000.0,Mahal,https://travel.detik.com/fototravel/d-3792283/foto-mural-lorong-warna-warni-di-makassar
Wisata Balla-Ballayya Desa Bira,"CF77+Q2C, Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,6000.0,Murah,https://www.detik.com/sulsel/wisata/d-6063241/mau-ke-tanjung-bira-tapi-padat-banget-nyeberang-ke-selayar-bisa-jadi-pilihan
Toulangkow Hills (TOMOHON SKYLINE),"7RHM+V4, Lahendong, Kota Tomohon",Kota Tomohon,Sulawesi Utara,10000.0,Sedang,https://www.senangrekreasi.com/tempat-wisata-di-tomohon/2/
Pantai Kelapa Lima Desa Paputungan,"Paputungan, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Utara,Sulawesi Utara,25000.0,Mahal,https://manado.tribunnews.com/2024/05/16/9-rekomendasi-tempat-wisata-pantai-di-sulawesi-utara-memanjakan-mata-dan-terjangkau
"Puncak Tonsile, Sulawesi Utara","Unnamed Road, G6VV+4F3, Adow, Kec. Pinolosian Tengah, Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Selatan,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Pantai Pinolosian Selatan,"Pantai Pinolosian Selatan, Pinolosian Sel., Kec. Pinolosian, Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Selatan,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Pantai Mandel,"PGGH+QXP, Kombutokan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",Kabupaten Banggai Kepulauan,Sulawesi Tengah,14000.0,Sedang,https://beautyofindonesia.com/id/wisata/wisata-alam/pantai-mandel
Wisata Anteleng,"4XFQ+6J4, Pohi, Luwuk Tim., Kabupaten Banggai, Sulawesi Tengah, Indonesia",Kabupaten Banggai,Sulawesi Tengah,-,-,-
Bukit Bulotalangi,"J453+XF6, Bulotalangi, Kabupaten Bone Bolango",Kabupaten Bone Bolango,Gorontalo,10000.0,Sedang,https://www.detik.com/sulsel/wisata/d-6872903/wisata-bumi-cerah-bone-bolango-keindahan-panorama-alam-dari-atas-bukit
Wisata Tanjung Lawaka Ampana,"5H8W+39M, Labuan, Kec. Ampana Kota, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,-,-,-
Danau Gumanano,"J853+XFH, Gumamano, Kec. Mawasangka, Kabupaten Buton, Sulawesi Tenggara 93762, Indonesia",Kabupaten Buton,Sulawesi Tenggara,3000.0,Murah,https://www.celebes.co/danau-gumanano-buton-tengah
Pantai Dato,"CXRM+5PW, Dusun Jl. Pangale, Baurung, Kec. Banggae Tim., Kabupaten Majene, Sulawesi Barat 91412, Indonesia",Kabupaten Majene,Sulawesi Barat,3000.0,Murah,https://www.pesisir.net/pantai-dato-majene
Bulu Gawalise,"Bulu Gawalise, Salungkaenu, Kec. Banawa Sel., Kabupaten Donggala, Sulawesi Tengah, Indonesia",Kabupaten Donggala,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/destinasi/141157/daya-tarik-harga-tiket-masuk-air-terjun-veranomata-di-morowali-sulawesi-tengah
Bukit Teletubies Bajo Indah,"3JGW+WVG, Bajo Indah, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93351, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,0.0,Gratis,https://travel.tribunnews.com/destinasi/141416/harga-tiket-paddle-board-di-pantai-anggalo-konawe-untuk-liburan-akhir-tahun
Wisata Bukit teletubbies,"FHJ2+4RC, Bulujaya, Kec. Bangkala Bar., Kabupaten Jeneponto, Sulawesi Selatan 92352, Indonesia",Kabupaten Jeneponto,Sulawesi Selatan,20000.0,Mahal,https://jatim.tribunnews.com/2020/11/24/harga-tiket-masuk-bukit-teletubbies-batu-wisata-hits-instagramable-cocok-buat-santai-melepas-penat
Pantai Garassi Desa Nepo,"G6JV+R4J, Nepo, Kec. Wonomulyo, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,-,-,-
Wisata Alam Djagaan,"Hanga-Hanga, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94711, Indonesia",Kabupaten Banggai,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/2025/04/11/harga-tiket-masuk-pantai-enu-wisata-primadona-di-kabupaten-donggala-sulawesi-tengah
Permandian Baruttung'e,"Unnamed Road, FJ8F+99G, Lalabata, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",Kabupaten Barru,Sulawesi Selatan,3000.0,Murah,https://jambi.tribunnews.com/2018/06/09/tempat-wisata-baru-di-tebo-permandian-air-panas-sungai-bengkal-ini-harga-tiket-masuk
Padang Tobelo,"WQQV+9R, Corawali, Kec. Panca Lautang, Kabupaten Sidenreng Rappang, Sulawesi Selatan, Indonesia",Kabupaten Sidenreng Rappang,Sulawesi Selatan,-,-,-
Kampung Wisata Ta'bua,"Jl. Maros-Pangkajene, Mattiro Deceng, Kec. Lau, Kabupaten Maros, Sulawesi Selatan 90513, Indonesia",Kabupaten Maros,Sulawesi Selatan,5000.0,Murah,https://superapps.kompas.com/read/4282708/6-tempat-wisata-di-maros-sulawesi-selatan-ada-taman-nasional-yang-disebut-kerajaan-kupu-kupu
"Pusat Informasi Geologi, Maros - Pangkep","5G7W+JMF, Jl. Andi Burhanuddin, Tumampua, Kec. Pangkajene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90617, Indonesia",Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,-,-,-
Museum BJ Habibie,"Jl. Alwi Abdul Djalil Habibie No.1, Mallusetasi, Kec. Ujung, Kota Parepare, Sulawesi Selatan 91114, Indonesia",Kota Parepare,Sulawesi Selatan,0.0,Gratis,-
Pantai Bukit Tinggi,"3X73+3WX, Bukit Tinggi, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2025/02/05/healing-ke-pantai-lakban-di-minahasa-tenggara-sulawesi-utara-tiket-masuk-cuma-rp-5-ribu
Bukit Tamboke,"Jl. Tamboke, Tamboke, Kec. Sukamaju, Kabupaten Luwu Utara, Sulawesi Selatan 92963, Indonesia",Kabupaten Luwu Utara,Sulawesi Selatan,3000.0,Murah,https://makassar.tribunnews.com/2024/04/11/wisata-permandian-tamboke-luwu-utara-mulai-dipadati-pengunjung
Palopo City,"X5XX+8CR, Tompotika, Kec. Wara, Kota Palopo, Sulawesi Selatan 91911, Indonesia",Kota Palopo,Sulawesi Selatan,5000.0,Murah,https://makassar.tribunnews.com/travel/1823173/buntu-pasang-palopo-destinasi-wisata-baru-dengan-panorama-kota-dari-ketinggian
Karina Beach,"Gulf of Tomini, MV7X+XQ6, Kabupaten Tojo Una-Una, Sulawesi Tengah 94691, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/destinasi/141157/daya-tarik-harga-tiket-masuk-air-terjun-veranomata-di-morowali-sulawesi-tengah
Jaringan EKOwisata MAngrove LAntebung,"WFC8+V82, Lorong 2, RT.3/RW.6, Bira",Kota Makassar,Sulawesi Selatan,5000.0,Murah,https://makassar.kompas.com/read/2024/08/02/223652778/wisata-mangrove-lantebung-di-makassar-daya-tarik-harga-tiket-dan-jam-buka
Obyek Wisata Goa Jodoh,"Pallette, Kabupaten Bone",Kabupaten Bone,Sulawesi Selatan,5000.0,Murah,https://travel.kompas.com/read/2021/09/15/121700227/itinerary-3-hari-2-malam-di-gorontalo-wisata-ke-benteng-otanaha?page=all
Permandian batu lapis,"Garuda, Kec. Asinua, Kabupaten Konawe, Sulawesi Tenggara, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,3000.0,Murah,https://jambi.tribunnews.com/2018/06/09/tempat-wisata-baru-di-tebo-permandian-air-panas-sungai-bengkal-ini-harga-tiket-masuk
Air Terjun Permai Taludaa,"CF98+HH6, Taludaa, Kec. Bone, Kabupaten Bone Bolango, Gorontalo 96585, Indonesia",Kabupaten Bone Bolango,Gorontalo,0.0,Gratis,-
Air Terjun Baruttung,"66FF+7X2, Lappa Upang, Kec. Mare, Kabupaten Bone, Sulawesi Selatan 92773, Indonesia",Kabupaten Bone,Sulawesi Selatan,10000.0,Sedang,https://www.pesisir.net/air-terjun-baruttung-bone
Wisata Alam Tirotiku lolai,"2VX6+GQ7, Limbong, Kabupaten Toraja Utara",Kabupaten Toraja Utara,Sulawesi Selatan,15000.0,Sedang,https://www.detik.com/sulsel/wisata/d-6552181/negeri-di-atas-awan-toraja-panorama-alam-dari-ketinggian-1-300-mdpl
Bukit Doa,"5JV7+WPM, Jl. Bukit Doa, Pinaling, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,20000.0,Mahal,https://travel.tribunnews.com/destinasi/140668/itinerary-tomohon-1-hari-dari-minahasa-liburan-romantis-naik-motor-dengan-bujet-rp-350-ribu
Wisata Puncak Maradadi,"HJXF+6PC, Kolese, Kota Bau-Bau",Kota Bau-Bau,Sulawesi Tenggara,31000.0,Mahal,https://travel.detik.com/domestic-destination/d-6242111/wisata-puncak-bogor-terbaru-telaga-saat-ini-harga-tiketnya
Pantai Toola,"Pantai Toola, Jl. Maesara, Puuwonua, Kec. Lalonggasumeeto, Kabupaten Konawe, Sulawesi Tenggara 93351, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,0.0,Gratis,https://travel.tribunnews.com/destinasi/141416/harga-tiket-paddle-board-di-pantai-anggalo-konawe-untuk-liburan-akhir-tahun
GPdI Bukit Zaitun Parepare,"Jl. Andi Mallarangeng No.1, Ujung Bulu, Kec. Ujung, Kota Parepare, Sulawesi Selatan 91113, Indonesia",Kota Parepare,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/08/13/harga-tiket-masuk-pantai-ujung-batu-di-barru-sulawesi-selatan-panduan-rute-dari-makassar
Pantai Kalinaun,"J5J2+G6Q, Kalinaun, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Utara,Sulawesi Utara,0.0,Gratis,https://manado.tribunnews.com/2024/02/24/5-tempat-wisata-pantai-di-sulawesi-utara-harga-masuk-murah-meriah-pemandangan-menakjubkan?page=all
Pulau Bongkil,"24V4+JC3, Jl. Laut Sulawesi, Kabupaten Bolaang Mongondow Utara, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,0.0,Gratis,https://dutademokrasi.co.id/travel/ke-bolaang-mongondow-utara-wajib-kungjungi-10-tempat-wisata-ini/
Air Terjun Indo Rannuang,"J9XW+GPJ, Jl. Indoranuang, Kunyi, Kec. Anreapi, Kabupaten Polewali Mandar, Sulawesi Barat 91315, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,3000.0,Murah,https://www.detik.com/sulsel/wisata/d-6263391/9-wisata-di-sulawesi-barat-alam-bawah-laut-hingga-negeri-di-atas-awan
Air Terjun Tu'nan,"7P3V+JXX, Talaitad, Sulta, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,0.0,Gratis,-
Tugu Selamat Datang Kabupaten Bolaang Mongondow Selatan,"FX67+RQH, Matayangan, Kec. Dumoga Bar., Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Pulau Dea-dea,G9MG+88H,Kabupaten Morowali,Sulawesi Tengah,4000.0,Murah,https://travel.detik.com/travel-news/d-4564067/naiknya-tiket-masuk-di-sejumlah-tempat-wisata-bali-naik-tak-disoal-tapi
Pantai Tanjung Bunga,"R9MR+9X6, Maccini Sombala, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",Kota Makassar,Sulawesi Selatan,10000.0,Sedang,https://travelspromo.com/htm-wisata/pantai-akkarena-makassar/
Wisata pannampu,"Maros,bantimurung, Tukamasea, Makassar",Kota Makassar,Sulawesi Selatan,0.0,Gratis,-
Air Terjun Batualambung Kambani,"CV9J+28W, Kambani, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94881, Indonesia",Kabupaten Banggai Kepulauan,Sulawesi Tengah,-,-,-
RTH Masjid Agung Pohuwato,"FW6W+VRV, Palopo, Kec. Marisa, Kabupaten Pohuwato, Gorontalo 96265, Indonesia",Kabupaten Pohuwato,Gorontalo,40000.0,Mahal,https://travel.detik.com/domestic-destination/d-3501699/wisata-malam-di-pohuwato-asyiknya-berburu-durian-mungil
P4S WANUA LAMPOKO,"C64J+6XX, Unnamed Road, Lampoko, Kabupaten Bone",Kabupaten Bone,Sulawesi Selatan,-,-,-
Kincir Angin PLTB,"9Q7F+PV7, Kayuloe Timur",Kabupaten Sidenreng Rappang,Sulawesi Selatan,3000.0,Murah,https://id.pinterest.com/pin/sael0r-on-tiktok-in-2025--29836416277273384/
Colo,"Colo, Lembanya, Kec. Una-Una, Kabupaten Tojo Una-Una, Sulawesi Tengah, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/destinasi/141157/daya-tarik-harga-tiket-masuk-air-terjun-veranomata-di-morowali-sulawesi-tengah
Buntu Cekong,"HQGX+4JG, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",Kabupaten Enrekang,Sulawesi Selatan,0.0,Gratis,-
Pantai Kapitu,"Pantai Kapitu, Kapitu, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Puncak panenteng tola,"Tola, Kec. Tabukan Utara, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Sangihe,Sulawesi Utara,29000,Mahal,https://travel.tribunnews.com/2021/06/13/6-fakta-unik-kepulauan-sangihe-miliki-gunung-api-bawah-laut-dan-burung-endemik-yang-terancam-punah
