nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Air Terjun Sali Sali,"Unnamed Road, JF59+GF9, Sali Sali, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 91254, Indonesia",4.9,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFTD1JVmqP0jrvy9Bgv3iTq4fSlOqPop5FbpPIAJPRbr6nPdB9K7Ssm8fU4rTV9WolqxdLuPDTFOd00Ehh0qUWIRIjX_XiAIJRQmxV0Wc0p0VipX_ARPG0UQQgNOHp_20cLuU5Nh3bEZypmUbSThY68UTqG6iZTycBZOJw5RVqIH75SzA92KLxiZ3D9g8Lib7JTiBs8EnxHdq2Br9rmJYgp2ImsdejoDx8cmC6c3j6OGYcajnugUoW4O67eU6FclrNNneHxr4FH4mm1idrRuo6h-yw97zVgdTwb4Z6HfdNrYnqnweLdsw2c4x5hck29PMOHIAwLjicgwjwKLl4toyRe3M1rsg2Zrk2zE9js-qtEBaQ7Hx3s1PO3WmstizEc3vipiNGP-w8L7_KWzMGIZdiSIur8oOdpUeKGc8dpe079pVsvgxDwIA2V2FfIve7f&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.3912135,119.4687301,ChIJMUr892h9lC0RE8Q1SKsPFs0,Kabupaten Pinrang,Sulawesi Selatan
Wisata Alam Panyili,"J5WP+RQ5, Panyili, Kec. Dua Boccoe, Kabupaten Bone, Sulawesi Selatan 92753, Indonesia",4.9,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFnFkUFrgDU_9LxoxHaVTMQCkyfd15I1FBAnWjUXPPt-A3G8X90PYz6AiB91VjDLnkhsrZfjQuTiHD5-gD9wF-CiKMRY5bI_N8FVBc1ftkAKDKo4VOmIY9NXlpRCKVlZesNS6Yb4VdVKtGE_J_WTsa3QEwC5CqWxWiDVjO0Y_wyNONScXPQYe-K9aS5PgYpuygeDuxP5YtvcydZMSpNdubsuvVJ7P2WCBY2No0hcOfIs6wqvdSzsRgbdofDkpLU3X3f8oBiklRiHkqVJC1AqLhsxkjzXfQ-JVcjxHqRiVBkwv_COJjIqaZ532UmREDYdk_KmiQESTSX8qY5SJ3HvsDtS8yeJkAyHhNIfGzV7gYHCgRGny74fweCvwxWPAD-oDkZ29R2rI84-aUgaGqKkO8FmR56Ajp_Zd8oApAbsic&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.3529925,120.1869691,ChIJ4SuVhXgBli0Rg5BsX8ofdag,Kabupaten Bone,Sulawesi Selatan
"Walimpong, Desa Barae","G24G+F68, Barae, Kec. Mario Riwawo, Kabupaten Soppeng, Sulawesi Selatan, Indonesia",4.9,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFWUuv2EKW8cuKL1lIqPRk0tr0uWxtUGBAFv5kvy6z83_u6N1WVhgX36e-aKfi8V1wtnnaUmy4x2DbWo_wTs6OfIAOJZdbCXV76-EHr-3iguer60nN29-tDo2b7khdhhQMX-DJmAH0rFPEmj8Mj7DQnjM_-IT2-mCaz6uBm_JxgpaAoC0yykDCMnJ7bmbpTckiNoyfsCH7ILM7COWvnAos6ulpU8sDa4o09G_w7mU7t6o3pLlpg9GzL_-PgTJJhEgzgST-eJsliVcCzeNySvlX5eHAc5tRfKlVCq7HW9HIB5lMFqbC94WuItmKPTbo3igSSGNVHRNfKO4rkAG_Gv0Wl5HBcWBk7bGHljsJdybfd0hqZksudRajfHavRnQ43vOWJkZz6Gz65zurzluJSNZfddh2eSnCfKnHLvcKfhN_MRfg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.4938256,120.0255925,ChIJ0y2gy34Fvi0RCFvpEvAC58Y,Kabupaten Soppeng,Sulawesi Selatan
Wisata Goa Batu Maupa,"MQ2P+725, Salu Dewata, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754, Indonesia",4.9,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGusKbD88-doLhC58A9EgyNZXrsZP3epIj4aHoTAfospevDaMuUyemdB2p-kOj674ijjknOCUO4VQvSS0DKu9l_QdDIQNQG3E4tI2Fx2zPXzi2C84LxHLrSr9Qr64zeAMoBtABxIGbhNpJuMrO_nvd-mMvh3TZtLeIbSacNP7cjiBpTHmxW8F5qLaks7PBfkdNvdH1VvAbHDx5X9fQlKfEr5ql4JR8f8c_7xCdx8TzxExwzmMpL7KHrgyVDwm7gOXwwpFgBRXfYaWRnjaaCO8IkU2nGRfmSbjsJ3dzpX2ef2cCAt-RtgCtZf3ynvK_NqEZazihLhsnbXQNBNyUMeXcedey78C_MFOjPPcmXzhffstRnnqX8owVnf6N1hbEm_X8TjXbSRyb1u4zJ6eef_o8ZbAn5vUukWQ2q87bQMwg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.349354,119.7851073,ChIJwR4AN-tzlC0RHI9NkSeyiNA,Kabupaten Enrekang,Sulawesi Selatan
Air terjun Kulung-Kulung,"6PVV+JJ, Wiau Lapi, Kec. Tareran, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",4.9,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHJhjCYyBb3tqJimEU7pZubhmK4392U-e-p_UqzA9OvVDCE-Wmrw1QM4MZDv9Cau44KdaPNpHTIgyq4KeFPVOEZvhvgzrTdnOmJioQmX6oGw3sX1ygtwvWCkskpvwd9qzkJFTNkP7ggl1nCamlLQZhVmRHqqp_31ZjU_i1jNxqAJn3xI8rIGzz3Lj27ml8dltKh-Nped5FeO2F0SMcSxtUHOGRwYk4hif49w4RlQBSWdrIx255MkdS1tBZdqD02mf6FfpZVUb0W5bN-XiLTxxbGxOH2IAr2Xmh5Gy_dg8HKCWNDt2BjZQxvoN-XejoBp6EQLaKNYZYwfAi2dleO7meD5uBzVesko3gP78aodS-rEe7aTZhKvba0puAj6sAvvgp_fwbjs4Fc2rGhgUwwU4L0XxSxyv7BON3vW9aiCk0ZEQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.2441202,124.7440468,ChIJC6JA9R1DhzIRS-Px19AqNF4,Kabupaten Minahasa Selatan,Sulawesi Utara
Air Terjun Tolei,"7J3M+96Q, Desa, Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",4.9,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGZB87CDd0CrpRl7YUNDDywFLTduJcwH5d95D5v2fjzpwk5eq93nPCNaZSBYnBR6i5va35d1oSG7PjTHd9vpfU0wtJ7XZC7q7Guwg9LUWEiK_UlShP3z7ynAGYxQPt3fm0yJEnjaHK-CBhgHmsPLQRMKgIYrZtlJLebm4UDsFIQUdJ8Tfkfn_Kfm01GtczISmmB7k_bueJdG4daYlQVOAZ21WZpTRPt1z_xPCd176q5U8nrR36KtBuv88xq-iCHOKDZw0RZ8Xz-0r4XeGToC4WHulzDfIpx82LULvR_T_rLDxdDm-slphaFvjDA0GT_pHw2l9ycD7DqRW3m_HEr63MMVI3gdRfiOW1v-CrokMU3HBqrMLcm6hsgQ4Vm-VJxfnxwVIEHEg-ZKSTRqh8T5HoB1FLxsKLgMu2wjM8HU_JtOpoC&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.2534652,124.6331037,ChIJf9TpSkxnhzIRa1kf9iqk95o,Kabupaten Minahasa Selatan,Sulawesi Utara
Wisata Gunung Kulon KotaNagaya,"Wisata Gunung Kulon, Kotanagaya, Kec. Bolano Lambunu, Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia",4.9,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHi0yI6HWtEfxITYM4K4Z8zm89EGL7zOsLMOZQ25xo9kyl64eSdkQjRoOb_n0SaygO3fHLF_n9VEfcfJWWT7afyMYQYzaapMNRTV2T8FHdIMDbVR9nJSAMjw4DIjmktjLRBW13k31Z_cLgBSSfOu503JxstolaAqSeW-fyqZXWBZSAcvThwnTN9Gitp7LI8IGZuCTKQ7QlHns9y0jKvxXJfdWDVM6VGbqNKBazWE4fpfFH8pfqXd4C8SqLJVdr1zC9_1CM_676nJXYOZSZyN1NhcBvGt82OFrTePLB8RpWyorO1_M4RSLhY9Tki3nOh-AB2FzsiIxE8qcfaIlo5gPPjmhVjgjeNQsXCO8GrzGFqpJGFlFYpXApPoUbB4SdjePfW-mvM8f1x9pMC-ghAspay18SmhLzUBGjPFo2OHZnAAx4&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.5311686999999999,120.9664263,ChIJDT3CZwABdzIRjYD8QNQO6dE,Kabupaten Parigi Moutong,Sulawesi Tengah
Telaga Liku mebubu,"2HWW+H7, Ulunggolaka, Kabupaten Kolaka",4.9,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGn-bg7EOeiJoyfiz6kuDG8sOP5Qog_gYyXQvwfO7TxFH1y-0NLoISEpKo6cxA-jlv8i6TIV6qM-FZhhTvxXqg8FXL8pZFHqHwEO_VvVPsR3iVRkQ10k3bTynd-QQm3Cr8Urbr805HGQnU4ciur9L3Q3nBicTlK65ibh3_DO2HDLb0qAVb1EqFmo_PhFFyyj4c8fxtR4PJxqDTQci0l9kVgb1zJHX9fyBgQcvaN9mx67DTSwPG4Na7qjBRhfGtBlhoxssntvxB_g8tDuatcdMOM_l48CU6MK5UN_ZuN93CfDJJzsL9Vam7zWQ5Dgc3og1i2QZDI_-U3JuiBnH5f142XpfE0nhindXx2hkzu8Il2QKz22JcVfOZ4O2cOU1Cnf3ChCJb483o6DAZ-K7-aVspXJHzOvmtHdiC2qSOj2ha5dgL8wTq8nXzZSFNKHAQSflRPXu7m5jy9YjMn1nMMiTevKPMup3uy85NJkWNqKUqW8dP0CNPK7CHGm7qTodl_y6ICWih2IVuMHECbQjwxzfdmdio-9saPUX4jOXftqwz9q3ur4pvi8OpSTrTNMy8OzbTzTpqj&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.9535654,121.5956497,ChIJv_YnuCOJly0Rbghca40smHk,Kabupaten Kolaka,Sulawesi Tenggara
Wuna Waterfront City (WWC),"5P7J+F5, Raha I, Kabupaten Muna, Sulawesi Tenggara, Indonesia",4.9,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE6s4wkQ7n1h3gFu840VZ8kTG1CcVVQgBvajyrU6zAQCRR8X7_Y5X7CXXdfXWLmw78c3bWMpgfHB9TDxjqCduSufXyKKnIrAFPfrw0b4j1K7S_V_yPwbLCaAiFN3LG04oVV253z-rexQce58ty2WYu-qux1Ms6xtNZQ3FTflFEX1WsAkZy9UKJZlYhEBNnPKrRwBPVCC-lAQ1v4lwxlHRxjW76SLehaNxUOr8K0ZRLkk2saPguhSV79BNXXL3Ee7sg1RsHLtk_aEahbzEL_tcITsVqUClykqMGvK3Wq3VWOAyHTWwBGdKNKri92AF5Pg8GqVtWFqhFeVO2PbzxxMSRmZvRsBfSu9vyqvdWEr5TSHKMrONkaa-C23IXP_ccmGmkAQDleDC3vPs6EH5Ja3lvONFd9OAZ2ctBSM0iAEpKKbw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8363603,122.7304152,ChIJXUGgvT3Loy0RW5Dmshry3dU,Kabupaten Muna,Sulawesi Tenggara
Kebun bapa ijo,"4JJG+4FC, Liabalano, Kabupaten Muna",4.9,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFGjwAL6F83fU0PBRfq42BI1WGfCnvjaoVjNwODVLTSsAtJfsyqzGoej-zZgHQXXvjvzvtzkB6XDHLPpZRbC4YOMlDQUlhmr5jwmE6eSzteG7pQFEYxyVnhRo6eWEUXN8mQ_jhCMzmxoHa2NUnonA4nZ5MekH9wUlRZOZ7czfWAxG4Mvk3hlJWVGde4__efmEku__cbqCL6aTu4Gjgd-mcoqBB2j4YWltJwf2UZ3e_1nj33sh4WFECqEknwuYcmxsP8mjufcwFZGMeOxD_QZ0HxXUV9ljHYG4ye0-sNckCyDYfNEFbfnd8EmupxpwrTtSkHTncFzbAqWX6GDWbLahaZVS2uMT_-fj50kE748uoaC5kHd-77G4XQpjbr99I6zEfnK42r06hMIixFpG-5dEiSYYCa9-63bghahjgvR2cmZMsB-ENE8lZ-Yo3d-tfpNiSS7GXqJVB9lyLDHDHj0kCZ7zwWtuhcN1MHHka-xPSbKilQXAsbx7OQeL8eyEUNvwg3OphfbwXxachgfioHhLvoEuml4U35S9ZrSH18-L60pFC1tolAQXL3MSp6FiG06yi6-A&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8696872,122.6261253,ChIJv0LnDQCzoy0RMPM72xuVcXc,Kabupaten Muna,Sulawesi Tenggara
Air Terjun Barrasa,"HRQM+5H7, Unnamed Road, Rappoala, Kec. Tompobulu, Kabupaten Gowa, Sulawesi Selatan 92175, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGOeRBUaDU0lldFWpXlLK61npG7cl-q4L7tNs0BBwTUxg7udok_ZOaYe0LO9IvMQa_n4taMOMPEidPkrT53MUwwO8qGWM-Pu7osYKUDmyThVc21-gbU0vCOf5-8kZWrhtGfB4b5U1bV4ZDTgs2nfM6YY60M2F__ICupqajGXiqYRaY9dvCfaDY3hFc4zoc4PdGbyBNg4e724aVIGocJyymrYdf8AQdi68jH3DDtbNr4cmnNNXC1lEcRFB0UJ5gY_g7qMgAlW8VpEryWEm9iqYKAZAdWQCmCAsR-bK1vt1ZZ3hp9e1-V7oBw-QquP7IZa31hepxtz-4sRnIXavD9uL4GCtzxM7EGJ1h5oi3OvfBl1OlH1nGZn2fG6H8L7hImCIqYuFXsA4c4CT-umP4ezirUF_Tghjf_mFjNf9XnBiEGoReM&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4120751,119.8339131,ChIJwceiuGi5vi0RBjafCzO5ADQ,Kabupaten Gowa,Sulawesi Selatan
MAROLAND,"HJQW+FR, Sepee",4.8,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE1knYxdZ4gPttyIOJofD6K60sFYul1WpKCG-phINbqpaWbXHfb-ACTuVHtn_QqndWd1Ez9Ls7Sp4Sb2SasCkHq7f8dek8zOknFqzI6UIasSDjn-RdnJomLIhoR9gLGq-wpLbis2jvLWJ51ehja2qGJ8jYJEnMWAMLfLRTk1S2ilrfmhfvzCusJ2UmF5T-3FKDZIiAjGP-idqV1Eoess0ecxlmXCgL1O5rd3FyLFQsHMYvAQTxZ2d-CGmeWZGFctkVVgcsmPtEzjfUGNerkrlqrhTC-zH-SU-_oDNWPT3KGysNI_1WcTBHkJgc5nsha312mODt8pNF9nv1QjIafFtzjU9j1BW1QEPnXkgytw5iqbSEsaPVNUHnhlw9eshPIFMPm1YVxk7EnzxAlIU9BhCA9PQmgLnUOvOB_Fg9lwDk8LHHEvVnZibp7A2e1QA3rSJVWtSvGP_jo_zohLZo9ZGQYsP5BhHvhooHsUwurJb0VpdAiRnXsPRnF7Uei956Kjx_j5SWV1T3I2nS7Q0-0uHd1Rx7Hq_MgeXT_EAo6K7ySWKK_FBPdL48IArsdBC_Nay1rDlaBZvmsZYA2vCHoUQqWDeI3pgaKL2M8ShuNJ3dAH0NHoXNCUewLp-VfrHod&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.4113566,119.6470882,ChIJDQ-zp10nvi0RXsbCjgkYtiU,Kabupaten Pasangkayu,Sulawesi Barat
Patung Arung Palakka di situs Kelahiran,"Jalan Tetti Kenrare, Jl. Soppeng-Takalala, Labessi, Kec. Mario Riwawo, Kabupaten Soppeng, Sulawesi Selatan 90862, Indonesia",4.8,9,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHLrQ2nXzRH3yZ3PIb-L1ufV5rh9vOrUhpTuI3lYNJ8ycKCrB2hive7g2qBJKPCy0cwbSo_8JODlPg1QoZeZsaMe-tjOXjtOmoBnpaI1u0Tik7BqdBlsf7z11KMy8SjGcWl0p4p27xn286tUI2P6hMHIoNpazOa4uj9OXeFASVO-T3iUNDwkL3829uQPytVFr4dvhpM4sjUfG1qrltnMPPvaZSTfhjH0eJpxHhzzGEk6phwCZWvYLhpcHp_Lj4fY1HqBjDjBwjdboggBTjMFpThhGhckiEfLsoJkbhITgs3Lejnf_g-rl6lSye5ZZr4epE9vrw87gciQN5Crt3XkHLp9WuNOghJl_A75z2YS7LO9M-5tgstoDKJgqv1LPiysiRBm2R6TWwFMw5eEPzm2gYETkXGHw7ksqJ3fJuHbXFrqw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.4448907,119.9538645,ChIJRdYTCvcdvi0R9KhtegR9tVM,Kabupaten Soppeng,Sulawesi Selatan
Air Terjun Gamaccayya,"Unnamed Road, M246+VQ2, Kindang, Kec. Kindang, Kabupaten Bulukumba, Sulawesi Selatan 92662, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFAX2kyJt005q_-Zz3mEkhv7zA5jED4BcIAsd5tNG6QpEKDrCbatEVnb1H72Fri3dZn5qjnO3k988C7_QIEvNNz1VDofzIU1HGrYTVo3KxaPulN8K_4dNXD-U4J6fZQL-G-Fyn_681hDfTHEenmPb0Mffv7zkyrj4FYr2Zpgh8MtXLeD4FE5uRRtIE0NQSg4cBkXRfneUtWKMLFVWL-K4Brs1R7PHZlJNqDU_PN_kNLFl94CPpR4zIaBR3Ns8A_fMSV0VxYFD0M_YkuCOKA-SwB_oeZS8cRFc2EGOA9JnheNL01CT9x33zUU1acUBKmsNYshwqYi4-oyxTOHLi3LhcYhpI4Wm7yqe5mJZZ-Q08SmVCKjnh6bLsEJwiQbF1wG83mexNZcKHN6r-ZascdnZt9xf9ErrRmsk4rlQd4qnE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.3428593,120.0118797,ChIJNxASrHalvi0RcgzNeoFv15A,Kabupaten Bulukumba,Sulawesi Selatan
Air terjun Tuangloe,"CPRH+VJ, Datara, Kec. Bontoramba, Kabupaten Jeneponto, Sulawesi Selatan 90244, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGF8LRc3YIea2h-yNfgrVF44Mt_9nqW0tKRRPV69w9Jirg45G4zLISJslw0Ql8u2Orgpjxd0EgtcH2tGM3n4DmUAKLy2eD9w9qMP3l7_0tVX9WEyilRzF5CBymR8sTEnsbd0kIVibBIlFhYiayAddfImUKbCaiL96ytXT5LeGx8Yc0vO3e6EXmzkSMdPmb73CEH-HM4GjBo9cHv5f9IjQNzm7uq7Ivs0qquerHFSyaXfdbnTi_ljmp6dSxQ5xBQ46evwyeYkhfzPqE8LXzkgU3oI7vreXIoO--5oTKkqQWsxAt4ix7PeQQRBLjSl94XFfyGOuzDSwrFqskDKk4gdzqarXvWaeLPm31eKQw1BfOE3XXEuPxz0eGryjt9xiEYoonSMIYfMQTvLdfOLVdCNZy7rEEUhBk4FYI9mHJ6j5-bXA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5578588,119.729028,ChIJZ4G1H8HLvi0Rjm-4hRXXNdQ,Kabupaten Jeneponto,Sulawesi Selatan
Eduwisata Bahari BPPP Bitung,"F657+498, Jl. Tandurusa, Tandurusa, Aertembaga, Kota Bitung, Sulawesi Utara, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFpAlQEQ-jIIhonfvXx83a3Gw7Us33jksp-As534Bckaw-IKn3_SltujzGjWvGzKIRh6xh13TVZbWKlBl6jXj6NB4Mx4VbTnOEYwvWNtaoUMqJxNCEutAJFl2N5N2WiOngDTZc7OjGcaV-pJEo74HyEuVAg93tuHdx1TNSliMLYSa_Azbzofbx5uZjQW9k3NsjdkBkHFrVXdhGZo7L1iByFP1jtGTct35f0_sFAQzQ6a2ldEZs0hlQV3PMCfwtF_84p2XqOygE4QKquG3mbcV0NB8JjQ3by5W_tGJqOwmxEQwLXICVp3sl-qXLQ3lR_8ESNekZ245ehZSo3PBG3UYkkWRgkFAITBYidQq4tQmDsN548DXR_h3oc9A4zmlPGUwSk71J32J180bEM9dx2IL0bLwJ2t5QCe3tWrvOmt1hfLw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.4577973,125.2134625,ChIJQWOrcgABhzIRp2FjGdu06CY,Kota Bitung,Sulawesi Utara
Air Terjun Tonsealama,"8WGC+CQG, Jl. Tondano - Airmadidi, Tonsea Lama, Kec. Tondano Utara, Kabupaten Minahasa, Sulawesi Utara, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGbr_H8uvfur2UGh7RAOP7t2sTvyn7Jm7HEMGz4GHAVgo_hWt7g9SWhdiqKDELxpnZ4MVgmBtiabJDVrYG1FRUGI7pkxCWv9Iu_mbJJZ9g3TABicPEJlTwN8D5J0Tbp2BUyvulDaGYLgQlXDahquoZ4I5i0LTaDoWfOl-yde4UEmjrIB7zapFhj1H_JOD-RqzEjvdFpSltkGFrrfYD29SUl-sVB14iXGdRLZyBw5EBmQoMqDIPI96PuHie5EDIGAe57Tkit4QkBThg9DjY1WyzqL-9JRHS2OE9L3n8OVErzFtAmeUS4mdQJbPLpwRjstxaWLYpcRRTRlDAbw_ve7Ygpn4cJnNPaTl-SPi8kl12Nik4iCxCoxs2tqHUtfQgvMjhcsIIntrtoHi7DqAGFKpmF9jGeCCTxOWJ6cJQSoI0&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.3260677,124.9219577,ChIJW-aETUkThzIRu_EVaq5fIYw,Kabupaten Minahasa,Sulawesi Utara
Air terjun Soguo,"9XW8+75F, Salongo Tim., Kec. Bolaang Uki, Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEivIZGC2NU3lllKgyhcY-1RzchvnJiKVuIk4H_IiCGkMR3m_jZCz6mmSudVECEoIPN9B3trloneDxzuB8yLQUSOjMD1V673CYxXqp3udW3HXk6aVuOoKQFe4TsF8J7CiQmdanCuHjxdmJTd50tlj-Qem0sbN3ODOo4VDhrz-s1VrUQZSW0nFgpQHUuDRftVuU9uKupPFdwDbBCsrA1pr4naklC1b01-pkky8RbGHiyeiGzcCUePl4C4pAGLDs8ZD4mZ4xfQwFttxGc6JVfrSp95MG9lL0l0IS06Nvhotz1Q97qf_5v1A_J6EpAeW3_u5Z33EbMIGd3DEtGOgg4Qa5QXkF8pFK8u5TqgrMshCTeJu4QUB2G4hwHL6h575S1zMGt1tppza1nkrrKb98XxR89eS9zhXoOACP_vsl4wL8&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.3956954,123.9654209,ChIJnxxR4wOvfzIRT-3IvXhcyyg,Kabupaten Bolaang Mongondow Selatan,Sulawesi Utara
Kolongko Beach,"CX8P+C4, Tudua, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGqZz_oAZwErrjiD8yUuEwy0JRK-J4SULiaPrRl-addpf9gnb1KabNdYWI9642pNarWiVIweoWLJqoW8b8Ra9P1xzbeylIohclpdpo3mLAdf2VAxKo5hkQypCeX6-2z16dlbnMDBqIUwPGIRigFqfnRifE2sxd0U8toTDBhO4Z-pW_jL-BqzhOBWmjrUp09JsXvGf66_R2NR8m62O-IUQH2Id1aAtk74Wdn5Xmrs9zzgDSDIQ6Y1GM3PqVjMEQFs3CF3pIZkOBd0n8aob63ksAw21ojprd2iyZFrhPxlS1vXPA-7I8quWHyHzTozL947TWtzgWwLzy6FXTlePKthj1zpo1JK7was3vV5EcsyxEJH-IOPOZRRzuJa7V37dpDdy2wW16NqfVHCJsiKnrOk8NE3gi_Deja2myzV1PXjGuicQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.5843731,121.9853613,ChIJTf66uL6Lmi0RyNbvM6b6N48,Kabupaten Morowali,Sulawesi Tengah
Danau Alani,"GV64+3JW, Desa, Alani, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",4.8,9,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFz9l43DwoPYfBtmeJbg_AsejtopyDdTSMBEvXdF4kxT7EIu3bdSo-wYmptQ5qXx6FU2vVSNh3vHku5jhLksKLtipIAjCcEGm0OybVDRLYOG62lbN-EeCmvUsdykfiIYDSXjKnF2NLrNqFTWFmd483uSxrD81rI3IFB8Bc625UpTBlQrqaFD10NIP6G-71LCiEvCaEuqXtN3fqXMxBbUSQX40Ow9SqbTK7NZ0VzY3a7hWc1fCot8cIOeUd-OrrULkPsQA_3idyKBqhTL0y76_q2W2jky1PBE_vas2cza0ZRZD_1KRHtFfFStKG597uNKTUzGdsqiXxwTSHCOCSFU4Dh2mszBG6uxh7mimdmBrSRULqrKr8WjOik-axhjd0ScJHYAFLtjnmg80GpXFCAFIm2264FbNQX6AEdn4dKVfE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.4897633,122.8565783,ChIJ1zLnfEtjhC0R2XXxcDUDYu4,Kabupaten Banggai Kepulauan,Sulawesi Tengah
