place_id,nama_wisata,alamat,lat,long,kabupaten,provinsi
ChIJMybIUEoTlC0R-9JZz4BETSc,Dante Pine,"HQ3R+GVP, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",-3.4461625,119.7922182,Kabupaten Enrekang,Sulawesi Selatan
ChIJu0mhuPKjhi0RLWlEswKsITw,Bukit Keles,"3Q6X+CCF, Jl. Batu Gn., Bungin, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94711, Indonesia",-0.9389276999999998,122.7985586,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJH_NkN1aNmC0RsK9XNAWAtiw,CitraLand Waterpark,"2G4P+5H3, Anduonohu, Kec. Poasia, Kota Kendari, Sulawesi Tenggara 93231, Indonesia",-3.9946029,122.5364375,Kota Kendari,Sulawesi Tenggara
ChIJAQAAAKxshzIRS0eiMlhjY4k,Bukit Doa Mahawu,"8VX2+H2G, Kakaskasen Tiga, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia",1.348938,124.850092,Kota Tomohon,Sulawesi Utara
ChIJoYrxBJtImC0RudCdBDvrAtI,Tugu Adipura,"Jl. Abd Silondae No.656, Ambekairi, Kec. Unaaha, Kabupaten Konawe, Sulawesi Tenggara 93415, Indonesia",-3.8630556,122.0519444,Kabupaten Kolaka Timur,Sulawesi Tenggara
ChIJoYmmdGzlvS0R539x44azkzI,Tanjung Pallette,"G96W+V62, Jl. Tj. Raya No.1, Pallette, Kec. Tanete Riattang Tim., Kabupaten Bone, Sulawesi Selatan 90126, Indonesia",-4.4909484,120.3985996,Kabupaten Bone,Sulawesi Selatan
ChIJpVexH3Tivi0R2gWAvWT_7HI,Benteng Somba Opu,"Jl. Daeng Tata, Benteng Somba Opu, Kec. Barombong, Kota Makassar, Sulawesi Selatan 90224, Indonesia",-5.189921,119.4015934,Kota Makassar,Sulawesi Selatan
ChIJgZV-eIntky0RMLFusi_J-FY,Monumen Patung Lakipadada,"VVW2+2VR, Bombongan, Kec. Makale, Kabupaten Tana Toraja, Sulawesi Selatan 91817, Indonesia",-3.1048897,119.8521277,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJhY_QShzsiy0RKxokmswUvbk,Pantai Kampung Nelayan,"Jl. Kaombona, Talise, Kec. Mantikulore, Kota Palu, Sulawesi Tengah 94118, Indonesia",-0.8644854,119.8774722,Kota Palu,Sulawesi Tengah
ChIJlZej4947eTIR-jg3ec6DR9E,Monumen B.J. Habibie,"JRXV+VX6, Jl. Trans Sulawesi, Tolotio, Kec. Tibawa, Kabupaten Gorontalo, Gorontalo 96251, Indonesia",0.6496675,122.844877,Kabupaten Gorontalo,Gorontalo
ChIJ6a6WZ6kCvy0RE9nL8dWbm_s,Monumen Mandala Pembebasan Irian Barat,"Jl. Jend. Sudirman, Sawerigading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90115, Indonesia",-5.1376499,119.4137133,Kota Makassar,Sulawesi Selatan
ChIJT1VBZHk9vi0RznvGDmnILMg,Lappa Laona,"CQP6+WHC, Harapan, Kec. Tanete Riaja, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",-4.5626829,119.7613837,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJHytM-PBqhzIRRnmSYV7rqdk,Danau Linow,"Danau Linow, Lahendong, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara, Indonesia",1.2708333,124.8263889,Kabupaten Minahasa,Sulawesi Utara
ChIJMeMk7QjWvi0Rw_0UBpRgdNM,Pantai Topejawa Takalar,"Pantai Topejawa Takalar, Topejawa, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261, Indonesia",-5.509035,119.431049,Kabupaten Takalar,Sulawesi Selatan
ChIJ_wmqbxF1hzIRbJQd11yHsVA,Wisata Bahari Kawasan Megamas,"Jl. Laksda John Lie, Titiwungan Utara, Kec. Sario, Kota Manado, Sulawesi Utara, Indonesia",1.4831445,124.8329269,Kota Manado,Sulawesi Utara
ChIJtezan8C8lS0RHuRG8Fw7kMg,Pantai Lumpue,"Jl. Pinggir Laut No.18, Lumpue, Kec. Bacukiki Bar., Kota Parepare, Sulawesi Selatan 91123, Indonesia",-4.057028799999999,119.622249,Kota Parepare,Sulawesi Selatan
ChIJ_______bfjIRZ_Me_0s9EiU,Taman Laut Olele,"Olele, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96553, Indonesia",0.4100429,123.1525524,Kabupaten Bone Bolango,Gorontalo
ChIJQyUDZ53VeDIRm2mp-Ohmsuo,WISATA TAMENDAO BEACH,"Jl. R. Atje Slamet, Leato Utara, Kec. Kota Tim., Kota Gorontalo, Gorontalo, Indonesia",0.5002305000000001,123.0674662,Kabupaten Bone Bolango,Gorontalo
ChIJn3YGCWUYvi0Rtt1qKNSetmY,Permandian Lereng Hijau Bulu Dua,"FRR3+474, Gattareng Toa, Kec. Mario Riwawo, Kabupaten Soppeng, Sulawesi Selatan 90862, Indonesia",-4.509727499999999,119.8031945,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJ6cLuMBoMhC0RNHktQSk3adc,Danau Paisu Pok Luk Panenteng,"Luk Panenteng, Kec. Bulagi Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94882, Indonesia",-1.2164024,122.9727297,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJqT4eSZcShzIRzLAguxvcXb0,Puncak Tetetana Suluan,"9VCQ+9Q3, Suluan, Kec. Tombulu, Kabupaten Minahasa, Sulawesi Utara, Indonesia",1.3708998,124.8894221,Kota Tomohon,Sulawesi Utara
ChIJ19ALlHPpmC0RLuiVH3QXZ40,Pantai Toronipa,"Pantai Toronipa, Unnamed Road, Toronipa, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93351, Indonesia",-3.8973773,122.6650554,Kabupaten Konawe,Sulawesi Tenggara
ChIJqZoEpypavi0R0LkNhrEEeIE,Taman Purbakala Sumpang Bita,"Balocci Baru, Kec. Balocci, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90661, Indonesia",-4.911637199999999,119.6493393,Kabupaten Maros,Sulawesi Selatan
ChIJEcAsbmNCji0Rzqno5J5L3XY,Air Terjun Saluopa,"6GXR+3M6, Leboni, Pamona Pusalemba, Kabupaten Poso, Sulawesi Tengah 94663, Indonesia",-1.7523353,120.5416256,Kabupaten Poso,Sulawesi Tengah
ChIJHz8emWvtmC0Rx1DjdMgopxU,Taman Teratai,"2HM4+CJX, Jl. Edy Sabara, Punggaloba, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93122, Indonesia",-3.966396199999999,122.5566111,Kota Kendari,Sulawesi Tenggara
ChIJBbuY8lMdvy0RX39HvUEWA0E,RM Bahari,"Jl. Yosep Latumahina No.18, Losari, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90112, Indonesia",-5.146155600000001,119.4114343,Kota Makassar,Sulawesi Selatan
ChIJ5-tJWokdvy0RsnxbtOGeFKM,Pantai Indah Bosowa,"R9PQ+46G, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",-5.164686,119.3880937,Kota Makassar,Sulawesi Selatan
ChIJZdZ_AkErfzIRdDGqZXqQu9o,Pantai Botutonuo,"C4XG+MVQ Pantai Wisata Botutonuo, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",0.4469501,123.1259472,Kabupaten Bone Bolango,Gorontalo
ChIJA_o35qbivi0RJ9Fv-OayZBI,Wisata Malino,"PRRV+XHR, Jl. Malino, Malino, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",-5.2575223,119.8438982,Kabupaten Gowa,Sulawesi Selatan
ChIJe2rKsqD2lS0RgVsbU_yoi0s,Permandian Alam Ompo,"MV9J+FWW, Ompo, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90814, Indonesia",-4.3312604,119.8823394,Kabupaten Barru,Sulawesi Selatan
ChIJq-X_cEN1hzIR79-BTLPE6go,Tokong Ban Hin Kiong,"FRVV+HWW, Jl. D. I. Panjaitan, Calaca, Kec. Wenang, Kota Manado, Sulawesi Utara, Indonesia",1.4939788,124.8448175,Kota Manado,Sulawesi Utara
ChIJGz8OBM71iy0Rfj06_F5bFoo,Danau Tambing,"M8F5+CH4, Jl. Poros Palu- Kulawi, Kota Pulu, Kabupaten Sigi, Sulawesi Tengah 94362, Indonesia",-1.3264795,120.3089622,Kabupaten Poso,Sulawesi Tengah
ChIJO5T96iAThzIRmynZFuGsfgY,Taman Wisata Puncak Rurukan Tomohon,"8VRH+WXX, Rurukan Satu, Kec. Tomohon Tim., Kota Tomohon, Sulawesi Utara, Indonesia",1.3423731,124.8799707,Kota Tomohon,Sulawesi Utara
ChIJ2wIX9_D1uy0RTcHldmcXYko,Apparallang,"FC7X+2W3, Dusun Kadien, Ara, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",-5.5374781,120.4497936,Kabupaten Bulukumba,Sulawesi Selatan
ChIJAQAAAACLly0R_GFhfOb3sqk,Pantai Mandra Kolaka,"WHQR+JF9, Lamokato, Kec. Kolaka, Sulawesi Tenggara, Indonesia",-4.0609654,121.5912308,Kabupaten Kolaka,Sulawesi Tenggara
ChIJ24LRjditvi0RMCo2wEbI6Ek,Permandian Eremerasa Ermes bantaeng,"G294+846, Desa, Kampala, Kec. Eremerasa, Kabupaten Bantaeng, Sulawesi Selatan 92415, Indonesia",-5.4817149,120.0052547,Kabupaten Bantaeng,Sulawesi Selatan
ChIJC5kz2gyfmC0RJ-cNwqLkfKs,Air Terjun Moramo,"QPHW+M27, Sumber Sari, Kec. Moramo, Kabupaten Konawe Selatan, Sulawesi Tenggara 93891, Indonesia",-4.2208421,122.7450313,Kabupaten Buton Utara,Sulawesi Tenggara
ChIJu0yujfdUuS0RuzNpcqpDVco,Pantai Marina Bantaeng,"Pantai Marina Bantaeng, Baruga, Kec. Pajukukang, Kabupaten Bantaeng, Sulawesi Selatan 92561, Indonesia",-5.5850848,120.1006085,Kabupaten Bantaeng,Sulawesi Selatan
ChIJpS9GSL5shzIRD09tfzyjP64,Taman Kota Tomohon,"8RGR+7MW, Paslaten Satu, Kec. Tomohon Tim., Kota Tomohon, Sulawesi Utara, Indonesia",1.3257295,124.8416959,Kota Tomohon,Sulawesi Utara
ChIJ_ab0wUXivi0RHJOu2ATg7i4,Masjid Tua Al-Hilal Katangka,"Jl. Syech Yusuf No.57, Katangka, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92114, Indonesia",-5.190696,119.451227,Kota Makassar,Sulawesi Selatan
ChIJZ3-Uft8lvC0Rq3k6Cmz66kQ,Benteng Balangnipa,"Jl. Sungai Tangka, Balangnipa, Kec. Sinjai Utara, Kabupaten Sinjai, Sulawesi Selatan 92614, Indonesia",-5.116867699999999,120.2628809,Kabupaten Sinjai,Sulawesi Selatan
ChIJ9y-rAu_jvi0R77EsNZ5ujJY,Bukit Samata,"QFXW+MV5 Uin samata, Samata, Makassar, Kabupaten Gowa, Sulawesi Selatan 92113, Indonesia",-5.2008732,119.4972238,Kota Makassar,Sulawesi Selatan
ChIJcUTohz_fvi0RO8LpKcUmkGE,Rumah Hijau Denassa,"Jl. Borongtala No.58 A, Tamallayang, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan 92153, Indonesia",-5.3465581,119.4409863,Kabupaten Takalar,Sulawesi Selatan
ChIJ_XQdTJCzhzIRf38NlUjEzck,Pantai Pulisan Sulawesi Utara,"Pantai Pulisan Sulawesi Utara, Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",1.6823783,125.1469885,Kabupaten Minahasa Utara,Sulawesi Utara
ChIJ81_z1moreTIRexN-2rpoP8I,Planet Waterboom,"Limba U Dua, Kota Sel., Kota Gorontalo, Gorontalo 96138, Indonesia",0.5521572,123.0536688,Kota Gorontalo,Gorontalo
ChIJkxx8dOVekS0R2ys7p7SnL7g,Pantai Labombo,"X6X8+C5F, Salekoe, Kec. Wara Tim., Kota Palopo, Sulawesi Selatan 91921, Indonesia",-3.0014498,120.2154088,Kota Palopo,Sulawesi Selatan
ChIJe0tQtOa7lS0R2GAIPAytN54,Anjungan Cempae,"Watang Soreang, Kec. Soreang, Kota Parepare, Sulawesi Selatan 91132, Indonesia",-3.993069,119.63313,Kota Parepare,Sulawesi Selatan
ChIJA0kKqiS6hi0RuLFU4rJwXl8,Air Terjun Salodik,"Jl. Trans Sulawesi, Salodik, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94716, Indonesia",-0.8306992999999999,122.8698003,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJl82S9TKDgDIRILgGDTa_scE,Pantai Jiko / Patokan,"JH98+967, Nuangan, Kec. Nuangan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",0.6184005,124.5655572,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
ChIJ1TbgjsKliC0RdM5c5qajz8k,Permandian Malotong,"Jl. Sam Ratulangi No.45, Malotong, Kec. Ampana Kota, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia",-0.8855095,121.5228291,Kabupaten Tojo Una-Una,Sulawesi Tengah
ChIJxT46hx1NlC0RO9Nn6zNIr4Y,Pinrang Waterboom,"Jl. Basuki Rahmat, Macorawalie, Kec. Watang Sawitto, Kabupaten Pinrang, Sulawesi Selatan 91212, Indonesia",-3.799061,119.6498638,Kabupaten Pinrang,Sulawesi Selatan
ChIJBYBFbl0vvi0R4M4YozpgbJ0,Pantai Laguna,"GH4V+XJ2, Pao-Pao, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",-4.492610000000001,119.594005,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJSXBr4pv_uy0RldvDggWfGg0,Hutan Kota Bulukumba,"C5RX+V8X, Terang-Terang",-5.5577687,120.1983549,Kabupaten Bulukumba,Sulawesi Selatan
ChIJoefGjHszoS0RRZbKItzZJ2k,Goa Air Kontamale,"Jl. Poros Wandoka Lingk. Teekosapi, MGJM+QW2, Pongo, Kec. Wangi-Wangi, Kabupaten Wakatobi, Sulawesi Tenggara 93791, Indonesia",-5.318101,123.5347544,Kabupaten Wakatobi,Sulawesi Tenggara
ChIJXSGc16O7iy0RRvWDmWC7jas,Pantai Bonebula,"Unnamed Road, Towale, Banawa Tengah, Donggala Regency, Central Sulawesi 94351, Indonesia",-0.7049470999999999,119.670027,Kabupaten Donggala,Sulawesi Tengah
ChIJga-116_rdTIRWxyR3FGPBO0,Pantai Bambahano,"Malonas, 6R9X+9X8, Damsol, Kabupaten Donggala, Sulawesi Tengah 94356, Indonesia",0.2184164,119.8499618,Kabupaten Donggala,Sulawesi Tengah
ChIJsZOU3EcOpC0RPSmqo-GnCkU,Wisata Kali Biru,"FRPR+4M4, Jl. Pangeran Limboro, Banabungi, Kec. Ps. Wajo, Kabupaten Buton, Sulawesi Tenggara 93754, Indonesia",-5.5147279,122.8416964,Kabupaten Buton,Sulawesi Tenggara
ChIJRyVvVcz9vi0R95nuXzlghno,Wisata Mangrove Lantebung,"Jl. Lantebung, Bira, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90243, Indonesia",-5.0782972,119.4662363,Kota Makassar,Sulawesi Selatan
ChIJ5TNelQsdvy0REm7ELucBeTE,Anjungan Pantai Losari,"Losari Kec. Ujung Pandang, VC44+GX6, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113, Indonesia",-5.1437016,119.4073769,Kota Makassar,Sulawesi Selatan
ChIJpaA-Me1thzIRK7gCSxQ_NqM,Kai'santi Garden,"Jl. Woloan Kayawu, Woloan Dua, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara, Indonesia",1.3227858,124.8043599,Kota Tomohon,Sulawesi Utara
ChIJHTPJTWcVhzIR0b2xciddy-Q,Benteng Moraya,"7WR5+795, Tuutu, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia",1.2907294,124.9084092,Kota Tomohon,Sulawesi Utara
ChIJe2EfJ-DCky0RYtrWoFcMd9g,Museum Ne' Gandeng,"3WCX+59J Malakiri, Tagari, Kec. Balusu, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia",-2.9295454,119.9484051,Kabupaten Toraja Utara,Sulawesi Selatan
ChIJ74EgxVxPlC0REheBsEXVBLQ,Bendung Benteng,"8M6G+RPF, Sungai Sadang, Benteng, Kec. Patampanua, Kabupaten Pinrang, Sulawesi Selatan 91252, Indonesia",-3.6879304,119.6767957,Kabupaten Pinrang,Sulawesi Selatan
ChIJ32l--ET9vi0RLYLutp0lvcI,Monumen Korban 40.000 Jiwa,"Jalan Korban 40000 Jiwa, Wala-Walaya, La'latang, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90214, Indonesia",-5.1298185,119.4324252,Kota Makassar,Sulawesi Selatan
ChIJnW7EdJz7vi0RTx9wyyJUsik,Maros Highland,"Dusun Salu, Pattontongan, Kabupaten Maros",-5.1303928,119.5786061,Kota Makassar,Sulawesi Selatan
ChIJDYKwRtGjhi0RigaDto7dyOE,Air Terjun Pialaa,"3Q2C+22W, Hanga-Hanga, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94713, Indonesia",-0.9498957,122.770063,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJIQC_mAJrhzIRGAnCykFVwa8,Narwastu Hills Resort,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia",1.302137,124.8473274,Kota Tomohon,Sulawesi Utara
ChIJ76y0hv7zuy0RVghGCm1cCwc,"Pantai Bara, Bulukumba","Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",-5.608268100000001,120.4389893,Kabupaten Bulukumba,Sulawesi Selatan
ChIJXyB9ZJG7iy0RvO9mLncEzX0,Pusat Laut Donggala,"Pusat Laut Donggala, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",-0.7096954,119.6668974,Kabupaten Donggala,Sulawesi Tengah
ChIJMyGIk06gizIRLuoDyhLtnd0,Pulau Sangihe,"Pulau Sangihe, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.5303212,125.5438967,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ16IiUgFrhzIRAOgrDEF3c-g,Wisata Hutan Pinus Dan Pemandian Air Panas,"7RMF+J7C, Jalan Lahendong, Lahendong, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara, Indonesia",1.2840548,124.8231333,Kabupaten Minahasa,Sulawesi Utara
ChIJC4Kf8qjBky0RBzhiCIHQC9s,Pongtorra - Puncak Tertinggi Lolai,"3R7V+868, Sikuku, Kec. Kapala Pitu, Kabupaten Toraja Utara, Sulawesi Selatan 91854, Indonesia",-2.9367062,119.843091,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJy5feM_mmiC0RgL92kGk4XZg,Taman JH Ampana,"4HMG+9JH, Uentanaga Bawah, Kec. Ampana Kota, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia",-0.8665525,121.5766194,Kabupaten Tojo Una-Una,Sulawesi Tengah
ChIJj5DCgy3qlS0RspI9KN0UHiw,Rumah Adat Sao Mario,"jl.poros, VV7C+R6C, pangkajenne-soppeng, Laringgi, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852, Indonesia",-4.136045699999999,119.8710785,Kabupaten Soppeng,Sulawesi Selatan
ChIJ81_Pc-rtiy0RTIPc4fpO97c,Hutan Taman kota,"4VHH+R9Q, Jl. Jabal Nur, Talise, Kec. Mantikulore, Kota Palu, Sulawesi Tengah 94118, Indonesia",-0.8704244000000001,119.8784949,Kota Palu,Sulawesi Tengah
ChIJIYZJGMmQvi0RqD5iv2oEcoM,Air Terjun Bantimurung Gallang,"Pao, Kec. Tombolo Pao, Kabupaten Gowa, Sulawesi Selatan, Indonesia",-5.182729999999999,119.9467463,Kabupaten Gowa,Sulawesi Selatan
ChIJGX4zuJxfkS0R8U-CRGObz5Q,Lapangan Pancasila palopo,"Kantor DPRD, Baso Rahim, Jl. Andi Tadda No.2, Tompotika, Kec. Wara, Kota Palopo, Sulawesi Selatan 91921, Indonesia",-3.0090916,120.2006238,Kota Palopo,Sulawesi Selatan
ChIJp_O_bzLIlS0Rp3cjhcdCpn0,Taman Usman Isa,"Jl. Jenderal Ahmad Yani, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia",-3.9282864,119.8012778,Kabupaten Pinrang,Sulawesi Selatan
ChIJPygZ5RCIlC0RL4APYmw2B5w,Wisata Alam Salu Pajaan,"HCM3+HH9, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312, Indonesia",-3.4160753,119.4039903,Kabupaten Polewali Mandar,Sulawesi Barat
ChIJP5KgYqUCvy0RIg7X3JnjBKA,Museum Kota Makassar,"Jl. Balaikota No.11, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90171, Indonesia",-5.1345968,119.4086261,Kota Makassar,Sulawesi Selatan
ChIJrVwCBpwBhzIRd1XNAVltn-M,Patung Cakalang Bitung,"C5WG+3CF, Bitung Bar. Satu, Kec. Maesa, Kota Bitung, Sulawesi Utara, Indonesia",1.4451955,125.176058,Kota Bitung,Sulawesi Utara
ChIJFy95csPtmC0RxywHaTQBGdg,Wisata Anjungan Teluk Kendari,"Jl. Ir. H. Alala, Tipulu, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara, Indonesia",-3.9677211,122.552394,Kota Kendari,Sulawesi Tenggara
ChIJn9mQqtkBhzIRmKLKw49o9oo,Kebun Binatang Tandurusa,"F646+2Q9, Aertembaga Dua, Aertembaga, Kota Bitung, Sulawesi Utara, Indonesia",1.4550379,125.2119887,Kota Bitung,Sulawesi Utara
ChIJyVJOTUvsiy0R8NtZ82L9eR4,Masjid Arqam Baburahman,"4V83+9HC, Jl. Cumi-Cumi, Lere, Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94111, Indonesia",-0.8840646999999999,119.8538874,Kota Palu,Sulawesi Tengah
ChIJ-zKCTWCllS0Rjb3yVvau-vo,Menralo Beach & Resort,"Dusun Menralo, Wiringtasi, Kabupaten Pinrang",-3.9993282,119.5895162,Kota Parepare,Sulawesi Selatan
ChIJq6qqqi8hvy0R1TsbD1lX4o4,Permandian Taman Wisata Rita,"Bonto Kanang, Kec. Galesong Sel., Kabupaten Takalar, Sulawesi Selatan, Indonesia",-5.351483399999999,119.3632924,Kabupaten Takalar,Sulawesi Selatan
ChIJFVxc1rXtiy0RlRQTQ9JP0pE,Sou Raja Cagar Budaya Banua Oge,"4V64+C98, Jl. Pangeran Hidayat, Lere, Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94221, Indonesia",-0.8889713,119.855952,Kota Palu,Sulawesi Tengah
ChIJXea6zDTJhy0Ryob-pcHI1Ik,Taman Nasional Kepulauan Togean,"HV7X+VXP, Wakai, Sulawesi Tengah, Indonesia",-0.4352753,121.8999561,Kabupaten Tojo Una-Una,Sulawesi Tengah
ChIJN6HdDbAdvy0RfgRh2_kWt5g,Pantai Tanjung Layar Putih,"Unnamed Road, Tanjung Merdeka, Tamalate, Makassar City, South Sulawesi 90225, Indonesia",-5.1913364,119.3824746,Kota Makassar,Sulawesi Selatan
ChIJU4SwWwijhzIRLgwB9H4u6VM,Desa Wisata Budo,"Unnamed Road, Budo, Wori, Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",1.626926,124.8799402,Kabupaten Minahasa Utara,Sulawesi Utara
ChIJA_KgHNMElC0RUomG4ortaQY,Gunung Latimojong,"Gunung Latimojong, To'lajuk, Kec. Latimojong, Kabupaten Luwu, Sulawesi Selatan, Indonesia",-3.385,120.0241666,Kabupaten Enrekang,Sulawesi Selatan
ChIJT8pMOHe3iy0RPkclhtJKetA,Donggala Tanjung Karang Beach,"9P3Q+JMV, Labuan Bajo, Kec. Banawa, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",-0.6458929,119.7391815,Kabupaten Donggala,Sulawesi Tengah
ChIJd07l-gPsky0ROZmLYepQjWc,Kuburan Batu Lemo,"XV4G+XWW, Lemo, Kec. Makale Utara, Kabupaten Tana Toraja, Sulawesi Selatan 92119, Indonesia",-3.0425204,119.8773275,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJB41blu6Kky0Rtv7q-cl0l30,Kebun Raya Massenrempulu,"Jl. Poros Sidrap Endrekang Tator KM.22, Karrang, Kec. Cendana, Kabupaten Enrekang, Sulawesi Selatan 91711, Indonesia",-3.705197799999999,119.7992858,Kabupaten Pinrang,Sulawesi Selatan
ChIJa7mHB0j0uy0RcWnD_bUB4M0,Pantai Marumasa,"CFF5+VQ2, Darubiah, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 92571, Indonesia",-5.5753658,120.4593842,Kabupaten Bulukumba,Sulawesi Selatan
ChIJh8W8LUU9fjIRKqdcL7Fo7WY,Patung Bogani,"P8Q9+X3X, Jalan Ratahan, Kotamobagu, Kec. Kotamobagu Bar., Kota Kotamobagu, Sulawesi Utara 95716, Indonesia",0.7399915,124.3177482,Kota Kotamobagu,Sulawesi Utara
ChIJFbg0aIlSeDIRa1ScV9xEbpc,Pantai Bolihutuo,"Bolihutuo, Kec. Botumoito, GORONTALO, Gorontalo 96264, Indonesia",0.4761137,122.1972045,Kabupaten Boalemo,Gorontalo
ChIJY07_N53_uy0RizPBzz_yRVw,Taman Cekkeng Bulukumba,"C6W3+JF2 Taman Cekkeng, Ela-Ela, Kec. Ujung Bulu, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",-5.553485999999999,120.2036459,Kabupaten Bulukumba,Sulawesi Selatan
ChIJdd_TY2v0uy0R297s-xozVeA,Tanjung Bira,"Tanjung Bira, Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",-5.58843,120.4606247,Kabupaten Bulukumba,Sulawesi Selatan
ChIJeUo7OAcovi0RqzxgIRl_4rY,Pantai Ujung Batu,"HJR2+MPF, Jl. Ladullah, Sumpang Binangae, Kec. Barru, Kabupaten Barru, Sulawesi Selatan 90712, Indonesia",-4.4083153,119.6018042,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJ-YSP9irfvi0RkkXfP2_PdGg,Taman Cinta Palleko,"1, Jl. Hj Manila Dg Pati Palleko, Malewang, Kec. Polombangkeng Utara, Kabupaten Takalar, Sulawesi Selatan 92221, Indonesia",-5.3566949,119.4624899,Kabupaten Takalar,Sulawesi Selatan
ChIJ73KT8xDpvi0Rl1YJO8thhPo,Parangloe Waterfall,"QMC7+F7P, Belapunranga, Kec. Parangloe, Kabupaten Gowa, Sulawesi Selatan 92173, Indonesia",-5.2287813,119.6632167,Kabupaten Takalar,Sulawesi Selatan
ChIJVVVVVZUkvi0RA3nnXL5q0Tg,Celebes Canyon,"FPX8+MG7, Libureng, Kec. Tanete Riaja, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",-4.5008477,119.7163053,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJw5_ui-3KlS0RIE1CODcIa5g,Monumen Bambu Runcing Rappang,"5R48+CF6, Rappang, Kec. Panca Rijang, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91651, Indonesia",-3.8439671,119.8161365,Kabupaten Pinrang,Sulawesi Selatan
