nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Monumen Yesus Memberkati,"CRQX+625, Jl. Monumen Yesus Memberkati, Winangun Satu, Kec. Malalayang, Kota Manado, Sulawesi Utara, Indonesia",4.7,3338,Wisata Religi,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHQfuOPEqUibZ6hmaSoHvzs20ySvt4qT5Jzqk5ncRM55RKllK4fQU-drGr8M6cAuZqJnF2tsLxBx8abWYL-l7cGgol7UrwZY29BvTrLlDGS3l6Hg7oMahAzvYLp-ADWQgN4d5TNP-NZZYEm-RrIPpuCtk9hn9rARHdXwtVz_alLCJ88nGRUypUT3q_8Uepe4yo3aZb7ceNBpvqF8xckZSeUiUGs2aMT_Axk4oqaP9k1WK_u8ohTSHxIxpgHEhopvrE_1BmsQVChwA0SDIea0OgH_se8Rc0uHP6mFtk4-7jQA4Ztc8qi0ArzYFuSJvOgO_NXlPmz7UHTvg-EcsYmbKlzRABnTyggKXqpGw9IbdTvTFRcENFsqNJB05Vjsh2lZhog2g9V67xQE53-_QuupV2jG2a5MwnZWV7CJJt4rEf_LQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.4380192,124.8476132,ChIJu4VVoVhzhzIR9sxb_RpwM5A,Kota Manado,Sulawesi Utara
Wisata Kebun Gowa,"Jl. Malino, Bontomanai, Kabupaten Gowa",4.5,3295,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFcmu7xs0UERSufAM-MFHDnE9cts--T67N865IRrhetOWlJZlsO9tRQIrPoNz5McPj5E2zATyY8nLY2YU_gaoZTS0MyUzFlu4K11GJIRoHKaQ-J2fhDDI1QOeE4KZcAqfyFWUY7uHAJI6pEjBjXaclWurWEh4sZXkuLB9QnKJVTPXAasI5DWFzQeLGorSEo0Ni9ov2nBmFMjB_-QwEH-eY4hp8G1OtJyE-AbCdXJA7jGPWv0u4suj3DFHjbradk_QeVB33PU-zkvCYOeapvZz8d2SiagV6gr1ZhyRpgw7MU6v0lnpgSNkk6gbVntTT1l5aRSodx6a-6Jn5ThW_jEJz6_yyEP7o_P14wVzgn9_C47J4zhORDwMXY8wIk35_ypwcRrU0TVHHtfhBaguJp_1X2SCTf4a79c3Sys-8v-pwY0DG4Ir1rgAHcpCLbzWxMCkx_zyVS_orx0x6YCEhD4G548g6gUis_3JqDBmnOuSvAXBNTtoCyHfqVe_7IY-u3Zd4gpE4mA0bSFpxhLlaMLDCQeKij8qZsmlI3APvZ8kiYlLziklHmDffCmekxtRH1yeq55YZQSJIOCw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2344133,119.5230819,ChIJ8ee55MXmvi0RPbaA-1L_kfc,Kabupaten Gowa,Sulawesi Selatan
Taman Nasional Bunaken,"Pelabuhan Marina plazaa, Manado City, North Sulawesi, Indonesia",4.6,3197,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEww-TtsN5YglSCHx7dJP0k_fHoq4C3CezZsv5-yy9wWMrDqakGaB9his8N880DORHYGbVsKGFtmsy1-xTFwoz3gExteD2w16uitIdX7y2u8YnYbFXICWEH1pWHrOa-qViSXpWiSDylzqscwPZ-3ONxl4ng8gA9LP_xVe25_moZMiT6mAazIvWbqr6GN61BZYZvcI_kaQm4ArI_nZoGbxgQOPL3FlQ209PjV33jIie6UJf1oSoclMy2xbGlo_x2u6E5wxnoI_jQIc0MffDMeLx4clRZwaB_8D57zu5fcEnj7no1-RSbpgTRe6ocEJaR3xHyfkH6brLVmloXkifdTV_Sb_C7eM7p8A8C2bA-1lJ7wM0qH_YWCDhF9dUxSvw_9jc6X04huZizF1DcNUkQClOBdAhFnE7DPprT7_wKrU0_YY1y&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.6193013,124.766174,ChIJP4SACNtzeC0R9-9j9p70bWA,Kota Manado,Sulawesi Utara
Taman Kota Kendari,"2GG7+H6G, Mandonga, Kec. Mandonga, Kota Kendari, Sulawesi Tenggara 93111, Indonesia",4.3,3167,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHu8-ydxSfhwXtbjeOUcRQKxl3iUNo7dlrLJMPAstqiz0copEvOuNwY5xX2TAqchUoxcxKKs141km5CipU8bAxU9AeEKJYBx4Dt7r14wjvY_vQtjMMoPxYufZfiUsnHg9VvLful2CXzFBWPiaWndeeP4StEj4l4DXz_oCCa35EuKpYp3sJ0V5IjEJJux379xLBJjZPqzBeS7iX1VI17dGrGErfKY8cRfa_Fo1hPv7zuZWgDPtayIfXK394AXgJDYE5NqLRY395mFDJ2xfC_-M_tPq-rMqoc4WP00v0d-pBEcX_99NUz--AHkUUdnhk8rIRgLMVrXtcyZN7X-KjOVsNjWnp_4quZUu28u2MOrUyOK1xSbr97G8ZRfKEvVOGJfx00IwV-zFf9fu0TLNk-hMKnG7_cL3cl4ltnudshiq0SJg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.9735717,122.5130832,ChIJn4UlXcDymC0RDFC5iWg12jw,Kota Kendari,Sulawesi Tenggara
Malino highlands,"Pattapang, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92171, Indonesia",4.5,3012,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEhX-1p6EDa8-w5tzHLn1XEftB2VignppHXs9LLzkc2cLmXLhwXkydhtvNyhGmDdex_wjrtyskxr09bmAyw5LW_rpvTGii922XdsTdnDsDJANXBpvq0WMZCi8h8yr9H2aAkKc7ur3InwrvnB43bRMCsUfYh0Dk66z0-En4RspSnH44N_KOWLouDJZ_Rc4wxSXr9eCDR_m6fA_ug00nKvjTEysmzxIip7z7tXNd0RCVwquifIUY8Dvul46Bs0wUjAjRj8Y9gAzjL0506pHvpqvt4aupu2-qvGKAhC59I22HdUg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2439481,119.9034238,ChIJq6qqqj6Wvi0RN94047LvmYg,Kabupaten Gowa,Sulawesi Selatan
Pantai Akkarena,"Pantai Akkarena, Jalan Tanjung Bunga, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",4.2,2868,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHghvmtg3t1n91kjmYxZTCI4abVPF8LphlOH_3eNmeLnWODR5dq6DN_V_B83k-CkL5M9V3IcZX4y5Avg89N8r3V5MtsI5uqK5n285y8syZxDl9plgA28kZen3ogUk6RxBSV9qUZvv6iNiCzY_J-vC15B6gmrYx-yfWtlSKai-1ZdMIJ9PJNikq_jT55v4KJ7i-trHQPirujVe4Y0qHa2wENuWt0W8Rqt0aAG-7HkNgEucXwuOm7m0silJgIlaTDdY151FlP_nMm7HuhBXUBEiZOQZBWkzXaVYqe_PzSu7j-Gxc390xZ3cO8p2EP7lQL2K3NNzZKBu-NM6_yuABQdAI3Qt79SmUoVLQgUcBJl90-pQqjOSLnDu5qQl2T5XwnEXygcZae8DPNK9D51qlCrnA2Ej0mQdzhQaI43ijO30Da9-Uh&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1719175,119.3886864,ChIJP226Qg4dvy0RqS_VJ43qKEk,Kota Makassar,Sulawesi Selatan
Taman Macan,"VC75+P5P, Jl. Sultan Hasanuddin, Bulo Gading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90171, Indonesia",4.5,2669,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEdDd55UaEeMZeZllGqRj9GTQxcdQGtM4VVU4CqJSGjNIjfcAFFab724PNNTk9modxB7dAmb7c-PcoOyEPgOmpk-hMsqPNUkhZ3WmsAYT_JRsFbIbg-yeCf_gCKg5Al3RT6WxNPxRwOkfullfbx2bVMztTFjl3gx7G6JkLWRHAQNz5wzEVfViWwZTcCk-8Ge4TNFOjy7fhu4FKDD2z2jsz2nVm8YE5dCHlSHpdW1slUSdG9ZJ3Urt1aILWTzW0qjm5t4G-lV-66SF_3SdcFyB17tOzrJsEb858ec7Ioe7DX-trab7bdgXf2AKlCABmgSAa6aeHhQpQiuV8QvjnTgQtwVLehIvzwsSHNsly_yW5MOEYXMeprPTSMbsQUJUr4BRc7pJQMtYAsVllG4VJvToAeaXRmBOQCDKQsm-YJH5U&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1356647,119.4079565,ChIJMa1AS64Cvy0Ru_ssSD8Thig,Kota Makassar,Sulawesi Selatan
Kampoeng Karst Rammang Rammang,"Salenrang, Rammang Rammang, Bontonlempangan, Kec. Bontoa, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.7,2613,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF6MEqgtlt0VuyS0jblKH9dVj_IhxH1wBwqHyv1UAndmVK2QbEuOPTk9ZfNY40GzI-CLBMtg4uxPmez1IUX1FdYhxPyn81b9ZHlJTEJ-dTTf7xs55Dq-FnCMyoy_BI3GPDM5icOr-A1MHiVe-emjmBSTKSwp8WO9sucBvZ-IVPI_ZG663FUG-8JaAKocLUUGSIO-T-eP9OpuYxqPNUUKW-HQ2g7PYRIFpRjF3R8idaDeF5zdfcm1_xJG6NuEajzwtXg1Zc5VS36dYcUZkAgMnje5RS3NaoflsOMAfRqfw3xlcRx4-bG9m1vPeL7WWST2ZkT15AYhzYXHe-3x61BRc2KRbl3b5HSmSHFJCvxDwEKiKD7HaDsb6p9ibhiCoxzsnhb9DRl5LDTqadVe0pyNzLig0DPF7XmIZqKwfgLvqyOtSNE0A6bqxXFMR5tztQj&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.915343399999999,119.6123724,ChIJreCviONZvi0RioW0jGuSkDU,Kabupaten Maros,Sulawesi Selatan
Lasinrang Park,"Jl. Dr. Wahidin Sudiro Husodo, Jaya, Kec. Watang Sawitto, Kabupaten Pinrang, Sulawesi Selatan 91213, Indonesia",4.3,2582,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEfsXqk67G9T8CCXVFpxTC31R39g1je7ebg-ErCzVkJfBTiONfYcuwzTLeKOXMXRAlRjh7t4zqN2QrOmxAD0PyFgr9bkRjcAcsdzzuncTrNkmLK0mZ3E-EIT--sQ-gcEEHmI6lNhOxAihr1-U_vsM_d7zilk9zf8BTtvf0iFI3Kw54A844QJgdpTe_76HHnvcfSNkMz8Cf4xqg1NQ_xDczptPXAbs_luisEPGgLCy3C8I9z8vr763VXxclXDr2bedT97SHwyYsHQozBDY88kb52RmX3htP3Oe7R62Mb_oXRTw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.7914168,119.6505235,ChIJ0XvYFv5MlC0RHSd-0TiamS4,Kabupaten Pinrang,Sulawesi Selatan
Tebing Apparalang,"FC6X+XRG, Ara, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",4.7,2527,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHkksNnWyfDyZlpMpo8DZX0yNzRWWZgA1hAb5tbulEthuf4sYWzY1fCulNjQbN8AUXPbjgrvopeF3B94jRQPJoZfni-ga_cV95kBnhCYX0rCTlJd-onIKU0hUqBLUVjbM6Wmiasv6noKfxD3-OHWaBdd_yJHmttYRTmW6zqZLmrLz-siOY8iWIF7mQIv2amKzYOWc1oXK2rsAhkKK-egL9_H7gr_2isysDaUa1S4cWC49yc8z8zyF7NId-ov_jzZafmmyYejelaSwQO83aZJg__t3xclTfQWgQGXkdIjFyd9ihHpoZOWdgjosaf7PQUgH5sMI1Ymn9k-PNGOIgfKahUJH2KwlnAggJO3WaKe70ejDHqC4xb84hhC-i_nyNCtfJZ0Ndv7vl5OwtMsl64NWjEYVggwPVI7tIK7xstJlBZBn02&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5375672,120.4495834,ChIJv_2QIT30uy0RriiX8ght_7U,Kabupaten Bulukumba,Sulawesi Selatan
Taman Nasional Bantimurung Bulusaraung,"Jln. Poros Maros-Bone Km.12, Kalabbirang, Bantimurung, Kalabbirang, Kec. Bantimurung, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.5,2431,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEx73NsHuNP4xE6q6QsaY1kDpgmmEwwvkq-HbhpvSONUhElpn3mIv0aj6YydSasfcJ-CRzkrPFoRT8qlUE0x_G_Yb0TkAuCj2il6KLCr85jqJ_dP2Ewdt04mu9XqAIV_1mQhVanBzD6l_1DMyDMiv9WM9HqYLiEnfxYwW8atrzEziqFRvHpOJDb5ack2Kl3z3jmwHwVUCBkgjRip7pr4_8Zh1b0FyUi8_qrWjGork4bghASBRm1hY90SP4Q6e0kPYGjFvSI0E4CDkRPXLq1viVChQ-dj96MUhIJ4REs_YKb1k3XgzJ7ge3kr2o7sHjv_gJoqNsheVfwq74SUOvGZ3n3yZCee7pkMgYm0Q5fTbHwr1tw-i7MgSQXygUZM6aX9wf849bPoVZSMXZkryKzduaiKFzd1V5Vy3cfYXwasyFvbm4S&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.0162561,119.6815737,ChIJzUqjdF_2vi0R1ptg8CvLDzk,Kabupaten Maros,Sulawesi Selatan
Masjid Kubah 99,"Jl. H. Bau No.36, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125, Indonesia",4.7,2390,Wisata Religi,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEi3EuzHDvLRpBM7i6lb1ZFPV8wyU8OZISN-_lJb1Vh3T2aR9j9AWYNOTjGVtU-o-znW6cEPVhyNX_uzC_L8f0ceElk3Jon_TkaDCEeCibpsR2mAl1rRXO9ofgkCWgU-44iHAtqWC-uuvewPYcGNWBbtbNA-PNusna3IXBuRGETOMX1d_EHjGIr776DL_ekWlD_JUPZUYFEYbnOuGqKE8dJ_wADvwZ10vWgQSrkj8Lp-8S1bwUuw7m3hXgDoNoXj65ZoQFeKldDaMElNNqUkcnBqbivhIMNV8Y8aok02viErvOi0OG7gXQf_FVVJhoDwU4g4tCnUuIVww_4mDhxYG84g3vn_BIlNVIZq59cB6sBDqz6szcNGDP4cIAPfarCP88AGOHvprxRjMCoz0s43ceJ1NU2-0KowSxAyyPHGe2VkU8pBKzt0t5uvUt9Gz9Q&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1438118,119.4039966,ChIJeU_Sak0dvy0R_qmG80UtmJ8,Kota Makassar,Sulawesi Selatan
Taman Musafir,"Padoang Doangan, Kec. Pangkajene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90614, Indonesia",4.4,2362,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEZGNg8oCwP4uolT29WW24i1FPXmVe5o41oOwKF1z022dEhBj5wNCNLzmxQd96GCufaiMxJ6U42HWq5SYBRPncw7sMqYjTWeLV5wRKaTQrq5stWPLsO0iQbbTdMT4qf0H5MibVJtECyv6xRCgy_Ls75UPZC3bFlHtHYnoLuq6gyLWMMrmY-o10_uOCPelW6yNLQzIDQbtQr-_5evvKHWXdxCOiiqJh9L691ROunmkssGlYT0dDKyZPMtO-kZpDLhqjek2tJc3ic4MdAovToL1p0FkTW7CHhDblIgAZqQ6lHeWiL9Tx8L8BCzmgEBkHgTlIZHhC0Ns9xacZFEzMsZdEOFTqpaSLJ6zi9Yo1Z7e2FWERs0TGNNefleG6ugInaOh-Uyreebpq0kiwvcQUKqgTjzkTT2EYAh4DM47xfamyp6pCQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.838965099999999,119.5512868,ChIJLQWTYilOvi0RBLtq01mDiSs,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
Taman Arkeologi Leang Leang,"2MFF+2M6 Ktr. Kelurahan Leang Leang, Leang-Leang, Kec. Bantimurung, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.6,2356,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEQmFszfq0zyuAUFfxlbjvLhM6jtDT6R4wjG4ooEPpk2A8fK1iA6xaoeGQstvvFvtnjCRuRBG0m2jiLJCwhqLoD0ZbBEenDYkH_y0Kn5i9thtWg31BmXaRLb78afpGZNMr8MQ30I6E4XXENHdJwPPqVfXd17JoQWu1rF5kw-QZd7J-10cbKJTc2VsLCr87NVYTY47E4J_cB3FBAD3N8otsSCY6AkMR04QzxgOzzcPKNQadjAi4zB8APiNVzUynqvl3NkcFQPkAnEAY9oGki_xodvymTmWVxUCuLw85sui_RJ4Tn5aM9XTJHj6vmS52QK7RVZi-M1nXsvr-Ns8AOVMdj3CUy4JtFWjqmVP964_ffXYsepRF07rFrAxzUIq6glpP1T66x7bHpHrvnKoG6F15TzzgE-VYSXnW-0JupfQp1txds&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.9782003,119.6743606,ChIJfb6H9KFYvi0RsCvI4hZz9aw,Kabupaten Maros,Sulawesi Selatan
Tonrangeng Riverside,"XJ3G+292, Lumpue, Kec. Bacukiki Bar., Kota Parepare, Sulawesi Selatan 91123, Indonesia",4.5,2314,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFZftGMrpKJfaNJI63h5P0uYE2qnPmk3uojZWVDiH3sOSJS8zbA-X04JGYPExuvRr8VtrpLqPXBT90H90jeg0ihJTnWzD6uSugxccRT7lZolIMKRiXBpXQw31j1J_ZSCOdSRhcAITK1vQe1Zm3Mp7lYCAXll1wzJvqxOWKIpDku8UL_tKGPMNw9EJ-6IaEDUNsKh32NGeBBqIQ3VJzLubx2dWuErvv2nM9PUsuOOVyWAN2LtuRcSFkNYoa-aXZI40jV7xPT7wfDr2sD4mti0Wql9XVeFWz5hBMYhaUCR8_7Ce3d94MJ0nadUovcSFwXWTuCMQaOxj_QFjOpZEfHUPKsF7q-TR45HrbFTw1CbO6CPk0_v94p9L-IOwr8A0zBKfehixS2kIQVf4FQik9OloWWWX8ajx-cJuYPIGd6QyHxLw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.0474996,119.6259005,ChIJuVDWk6K8lS0RDwcHlQKt0VY,Kota Parepare,Sulawesi Selatan
Taman Wisata Alam Lejja,"Jl. Poros Lejja, Bulue, Kec. Marioriawa, Kabupaten Soppeng, Sulawesi Selatan 90852, Indonesia",4.4,2279,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEELmZcGXvcs-y245PYUWJ88ujozULzbSJj5lbzKwvsU0FkKdTXCDTnkOf4SzHVHR8pmbEYsL3KibeblJFtf_mXSycg7eCY3LiecscMkJph9JEiRUJZFk2ND38H_A-i-sygD09ZvsiVgMsJ6WNA4FLBvcTBOfiUJWAYDL5HEMjI4vTknqTtKQzLQlYdnG7siV2eRaWn8CSyCKZtT2L0bZz0qKc-mH4cY-jAlghwEyjX-D6NT4PJozz1EuuMg9X0hmYuBP0Ziq0iqDaW_47921duBZlxhGpGMjiyHypzbMe_4xiYjkz-_nFoYPiGTNP8zuZrQehjJ8DsV_ZhEUBc6VRdYsvraTyCL_lC_Al1V7JgMLmywtopORDDvpkbR3Vamj71Qusufl10n6Ve-4ICBfgLfBqZk3xXV1s6QWFJlgVxZUg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.1510583,119.7872872,ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Kabupaten Soppeng,Sulawesi Selatan
Space iklan 5x10. Anjungan Pantai Manakarra,"Anjungan Pantai Manakarra, Jl. Yos Sudarso, Binanga, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91511, Indonesia",4.4,2275,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFsg7DgW4sywElQuouHVb9oVdBe_YwDOiSpDVFY4_eSIHkWJUad-DqKLcohNQGLFNVnrlmp9QBgQhdCXFfyUh3Y5eb1pLDtF2u6SeZjSKMec_7rqsxHOu24NJyOQu7PrDkATM1xNFK-Y7t4j2SxaZran25CM37v9jvjOtOKbxlGVletHpsENTs-TJMtOlhYsNiRddle3HtrbPk8oQ1_p6vN2ZgH_sWdVPknDrFPRNCunc3bfYsv-ff3Kxds-1utXTU4kJQw5A76_4dQ6z9wuf-fT29gBDpcZcQaBQ6FBZBdWjkHIIgklKC681hEzdC-rDdl8pK24AdCZ1-y7Z33XSvm45wlhXFT-Th5VKQ_B-VWguVIC5svZyQZ6GeBDlqlvLXKNH-bFGFKkmOaEr6WIaOUw9dXdn-anbRi-lISsDBy0qucPVVmdVATlN8LCNtY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.6716032,118.8889317,ChIJjTBq2rDZki0RGax81Kex6L8,Kabupaten Mamuju,Sulawesi Barat
Pantai Paal,"Pantai Paal, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",4.6,2261,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEETesLYh3tvp2veAhPwT42XYQsBN3R0KMEbQtvF4q2viSo_FM57Kv6wuO4zrAopRS8gZcXLx8RfKEMwjZNM7Aof8sJG-hqFWIMnPLIX9oQqpTI7c1IjFpbXQ0EWlKCA0mJO-F9ARAcVDjLXqkm6-6xkyyOcbBvjhxDhoyI9lwqYKLA2U9v316OiK9vHYhpuqh7Fxh059TA7XXAQotXUFfdoAq6WD1vfWyXyGHvbA_KfA7z95tnSqgwj__aRITafr4GZ7ixJVH9z_lnI3JDN3-vDuncvNGYKm_9I4icwNZfS6-H4M9kuvEqgwJJdcE9036J8L2kufTl5gsMGroJ0UkwwNtxm5Sf3fmodWjtl9dniCwSRvwc7beLYvav5Em8iUQ-Ud7rav7tkjeZI-S2eV-ne6zvqAK9FbtdhM3iNvT-lxTvp&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.6515069,125.1618811,ChIJ_____7-xhzIRgVGx3pjh_cY,Kabupaten Minahasa Utara,Sulawesi Utara
Masjid Al Markaz Al Islami Maros,"XHMF+J7C, Desa Jalan Butta Toa, Pettuadae",4.7,2257,Wisata Religi,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEGPImTPz9fx1WEhcFrDYVgrOw9H3G1oNa8OqCyhN84mK_E3UC-2u2v5F8mjHzVNfNsG4hSoec0k-pMSMVoQFB0PIUWcWmqfiOkE5j1xvif-KQ3j236uM-_TVa4jRAuB15oUP8MFPV0oMrz00vYyIX9QL2iUswwJQ8MWoLZbAp3dvttYNfXQ7_etGsryrqXUtq4qM65OwnWq31SUzrd6E25BjyiM320VeBcTRsm-_ztKnBNWAubyJziNGIitmYLpY93AFRHaA3xX-2zxMj2PlqRy_d-qd_IXTzVea2iRwN1KhNH589g00ZcooYSFhjpi1GvBXUyogHmtNJ06kCUxdzEHOlcaT8Wq5Xv8VkCejq1z11DPdE9svLmxThy8Do5icuBa6ACyATahs5g30VxRUqXQQA12OcJZ8SCcgAIADStTwlxl4pAKLfKJESfTUWtnBGLS1bNRZpZUwoO5GfvRh_OO4POeFjEsegrJ_ZFsuqU40M2dnJXhqYR9nbpShTUzvAbPR_04Jz3XPiEVjZFpZ-TdnvUyZ15byiaYfPy9f39PZztxPUsmwWmT87HnU9D6i5SYFSKhl1KYTXh7wGMqNtgCuz44EZElCNdZlqEYpGBFB_dt84YXR5CksarB9nEimmTnA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.015125299999999,119.5724088,ChIJkZzkXEn4vi0RGkOZYfalLTQ,Kabupaten Maros,Sulawesi Selatan
Museum Balla Lompoa,"Jl. K. H. Wahid Hasyim No.39, Sungguminasa, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92111, Indonesia",4.5,2241,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF0L8MuQAFWB0dXmYoR_aG3us1ruE8o4TZIOdUbYyjQjWOxCTN1DDd85affh4d771UTOFmnHsSoxzv2NDB9Jg3t31MfA7WPzlZ6fPxF4NTAJ45NAfG8v8MZ2I1N5-SAorj3OSmwTvAmjWf_QmB4vmNRS--PtolkV8MEFzmUCQCBYB0UK_yvRDen9t55NJ85RKcqb3tsVziNjGq1yEZB0hO4hRW-vVp4J6nCTFmLRrn-fTwl5_knzWJlkDUoEgN0IUqex2dmvYInalK4dSXVxf3CTbsQM17vAowlfMlYyJACxkHH5RDvJTCwsq6YmvSI2Y70T3dEUSnGjsBP-cF0vR9c7nKCTWdt9FNdGBa3EWAQSBePVXU0bngeU-LoczLHy059ezEDLOGQuhg8WSj5pMVnG1X64zoXx9e3wmaSifBvdf8G&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.207081,119.4526515,ChIJUyYblCXivi0R3hCr1lbjR1s,Kabupaten Gowa,Sulawesi Selatan
Londa Ancient Graveyard,"Lembang Sangbua, XVPG+483, Kesu, Tadongkon, Kec. Kesu, Kabupaten Toraja Utara, Sulawesi Selatan 91852, Indonesia",4.6,2149,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFtKb-0rpXbaJw8TKQT0jAGMkwgEm_h0_PGQT1qQkFrqGr4AHGtr8_ahR5QdP7jis8avpHm0C60gLRevZjkjenvf-tPi3u-jeLhRC72vQBR6JeEdCPj9FtmGV5yzbFSVC_vjjugta6cdQ0mdfN-AZuiJhOC5nNx6B1Z7KJscVzw-AJDMgrXwa2uzEdMC-KRya_dJv22FR6g85XNv3H2H7LsdA8uuAIJmPVHSMcLzYiugI8rw9UnA_js_bngGQjqu3tNhQ6O4S-EMULFdTkQeK3EB8PZ9kQZwmDAIS2mRLBHujiYHsBTL5OZoCzSox8JmgPYTcix1vpQXrR9kGYE66213V2JtjOkl2W5XiAI30J7BjjIFB9ns-6BhBAQppnQ2ITM1spKNzSBtn9Mt4AfJb9iGeMJ1fXFO6jwAgGH5aTA-fpX&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.0147457,119.8758034,ChIJy9LFmt7rky0RU-2zFqy9ZqE,Kabupaten Toraja Utara,Sulawesi Selatan
