nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id
Air Terjun Merdeka,"VM3C+Q8C, Pucak, Kec. Tompobulu, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.2,78,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHyou0VXlOUBhA--MEABcvn70UnP-gBksiJRO1wK88RdolwTFYxA2OLzouJsDVFbns5LyheXSK2tWg_xyAMJS_9QhQ7lAE8Q2XJZwHhho1auz55z1BIqU1qPsPYLt75pG9SbBXiSX5xo4yt4XU3O5Mcfc37DQVqtKt8CwRsdotJ_iGwkMqDsDKoPC7F0xx7LoL4MWY1uSkt1OoB-UjXE-e7VVgBaVtsOPwBrIfLGwF42uksjBUFwvun3_5ovzsd4UApf_jmT17Uqx-o5ahPmB5Eq6D5tL2qOX9wSdaSsd357ahXcuFY8oCsh652nGTF6zAVzQv-cTG5dooxJJ0sEs7LBVvOBtGYUd7FvsGGPgDppTVAwTs7qcSag5H6yAT2BTZ79caYnQWrsVvzbCxDGtXIAKpxHxrHL2aaHdRzqM69Ft32&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.145570999999999,119.6707688,ChIJkeouUj7uvi0RRI6D0A_oyjU
Air Terjun Pung Bunga Bonto Manurung,"Desa Bontomanurung, Kecamatan Tompobulu, RRX2+X8F, Bonto Somba, Kec. Tompobulu, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.6,460,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHB3d9G8hs8_C-3oVzUPw6cIhXaZ36CU5IUcw8vcB4yal8_ZsCOkyR5DiwWJ_8ocpnsCk84Yc_ikaIbbINfBnI-P6kcoeZzDHRgId9FR_JExVQb6TYyyNCwbUgP2oCsGFHQucMtlE67oLCeDU-RRdPIXxjAi42pgai8xFfiMu3atbXIZiZibyc6QIyxyxrH1n5zo_BJa1F_kxEY5_XF9Y8D-nqa-O8sK-V0ZzoGfwQPbDg5Ym1MH86XtRRZAnMHBek-oh9HzogBZKaXrscsNAwiO5ykye878ntT8DtKx5cnuaoEG9Px-2CwKVPIYM8CQFOtq7S0VFyPEGc0snAL-9jsyn1hhpwCFanIT3PbSDFuRlNryTgpz7uyWCqtR5jWiOIEltzzgIahZLrhd7ErMsYIpAvph2hatKiw1q9peec7fE2v&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.150060600000001,119.8007993,ChIJFzIoZMWSvi0RygyTpu9NweY
Air Terjun Cinta,"PP2W+8CG, Tamalatea, Kec. Manuju, Kabupaten Gowa, Sulawesi Selatan 92173, Indonesia",4.3,72,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGyJCG87jmpy0D-Ij0Mn_bgQoGI8YdOPXy2o9LGP3-q_cXd5CqwCtXEryl_Ywz0zRV0tAowsi-qh20lQrSHwekos7K_tjCOvmqxyRtYAP6iIaj0pkn29U9T8zR1-4d-t7a7dMsUQoqtqZ2hfz7Cp4mRBPyZ1LTrZx0VfVL20hIrYjFqV5dhUbDKQe2GRPL2Xh-TzuqML2XbEWUh5nmFYdwB_kY4nukB3slt36hcUOGtmrAJqB0DxHKdta9frmD0OwXd4Pb4GffvxFZrTWi8Alu-sr3igV3SFSyL-AOxcSO7EDpQteS8lSr2pqlTALCBLY31HQvyAptlkxU_zsieGpQAO7WUaxMwFiG1vve_p28Ap51KxtJG7j0GDp3r-Nun09zdlOxTqPpfuxjOd3T4Tspsp04X6ic_1V0pchP203Qbj9c&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.299189399999999,119.7460648,ChIJwXwUr1PAvi0RCY2GGWQzitk
Air Terjun Takapala,"PVF5+HW, Bonto Lerung, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",4.5,2099,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFRfFoXYNm5S_xy2BJ7MUTvGSTVbQRZQOPt9FQyIRteJXmzrYle5B6VHeqVhDHbHhemq_JKxRZjG9E09LKaW_BbmkGu2mJYzPidmQRrpOxtoCXha_fUkQZBJNHj7nwbCLObLGOOa4ZSVzwuT00WK4BDUOhaU-xVSLtFUBdp060-qztBwaHWhQSYowAS4jqv9uZ4FlYShSNNBdvQ5ZI8iCtVVcYlllbszhAPdCzN85rBKt8Fu0zThN4gh4AnZ0Q_yYFhrDG3vDeEW6q0VLBNSfE251iKCHQbJJpwqpFNyJqjMGT9MscCIgMkXsmb4q96F8SlosNd5M2JZHeyCVH8FzyQzoM97WDZrQr0V0XQVoK5hKrOgipJ4hXZGRkJAohXLF24VLVgky8kQ6piUnpT0a6nLlUwWTfcUhCOwHq15F4&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.274659199999999,119.8569436,ChIJ-1BwjCK-vi0RQSpEAvjsdsQ
Air Terjun Lembah Karaeng,"PMG5+XV6, Bilalang, Kec. Manuju, Kabupaten Gowa, Sulawesi Selatan 92173, Indonesia",4.5,115,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEoJMiJZje5i5qhQ1ftzKHesEA66tTLZPG5uSMVDhFReDPTseetHMvKuUsebACbtnnnPpWzEgYIvOkbwBghfpG-bFImhhX6FG18yJjKtbBqgl8kpIuAIQIJWzw3q2avl1y6cok3c3ioaVrTDIzWs4Vb2unmQS_KB64_8NeiOZ-pR0ZUrWNNUxQTE28ZRM8DgFRgIEhWKkbTUeKizXMv-ywpJWSavarmHJTyfmhXOFaMDHL5TLj9TmNGiQitgwyXCzOUS74wY1KSn6pG1V1cN_gYGdT6T6mQph6Dr6hCPQud_iHPkR0z821ow5AGAdH85B96E5-9cbTJAzW39utfmKnqK7McsOIOiCfNYfo-HC16oMPFPXRm2BqGjVKYZl74e-CO1rsGJO6yAJOPfNzh43NGSqwz9tS4LvdgsSNfrY0MUQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.272599599999999,119.6596527,ChIJRSOzjn7pvi0RVlv8UnSriqg
Air Terjun Lengan,"WQJQ+FR3, Laiya, Kec. Cenrana, Kabupaten Maros, Sulawesi Selatan 92754, Indonesia",4.6,138,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHQpB6pn8cqaxhgDKiPx7J4puUqAxHWJn52g-hjiMByr2Q1_p-QcVjxOTv5qb3iAPCH6rIOSIfkphZU9ro0EZSme4zPVi8eXB_G2thBEcqykIafTIWV2cuwwe2E5JJw-JFT5Hm6boaL-98AuRMuJu7kV7f6XC9V3nNGhznzDOYNs64Re-RosAdEy6zt6ejBP28ZdhxkV3lEiwVZNbXChz8p9ocPvim1ocZ3wGjQqLmeHTSDdxGfmC3EPn6HBAq-z3Ks-Kl-oKePIBMlr2mMk68Ef9KVPCdcLC54q9KdnMu3o3stDzu4IzaifUYnaUHH37Xq0z8qnlbNvIzikXAa3rtpi71cWI11JSfTSMpHtI1Y_zEUsKAGowj98A126jMzSXGvwbNIvPLDhnLD0770anXymp8lJpamkoQkieLoRqS2rdxp&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.0688511,119.789543,ChIJm-XIqMqMvi0R7Ao5ca2Ur2A
Air Terjun Biroro,"PVJ9+4Q6, Bonto Lerung, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",4.6,139,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEP4Xu5sWbFR9f75I5Zk1h56elSYuK0XoGPCnOUJZzd9gSxhxF6yXf6CPO5YpYLFu3K9zlD78-3i0e6HNKmmh38UZsE_gMElt9O2qJ7PDKJVCaz7NRmxVP2TA5guQgZS9EK43F3O1hHkRyBVRCVRbLS8ksKcfpPAKoRp2UfEg1GE__MCfoXgvmFoXo7qR-7RjdUrdptDnVi988r1sY1htPNWfOP7l89mCAN0-MrlwDIVyKjrXErL9Ya1oMpM5lUUb4Nan1Pt-bWAtQJmB-UT1eSVumML2QEHU6sVebsvTJn5EDA9CsofzVsU92-q_mZYwrfnwyuJvZYubPuwS5e6dJs3kuDtlsAWkD47YSVt1kE5jhtD6xr4l3iwwLm87E3Dv_4hI7Ttz7mQrRDtd7SqfJNEgvJyfGBFQaucQkyqx2IMQc&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2706409,119.8716052,ChIJ90CEaAO-vi0Rp1V58XP6oBQ
Air Terjun Barettung,"VH8W+5VX, Purna Karya, Kec. Tanralili, Kabupaten Maros, Sulawesi Selatan, Indonesia",0.0,0,Wisata Alam,,-5.1345113,119.5972389,ChIJfx_PIwDlvi0Rd4szxEjvibU
Air Terjun Saliu,"VR68+68H, Bonto Somba, Kec. Tompobulu, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",4.8,65,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEERanQc1HLuKlItoVLCAlw4X4SekGgQ9pQf04N639QdCVg9obV8oQQslgNzGt1OSp9S6xa5xXItt0Sang5CXvsNwsff2wM4qumQZeF9W-P6BPXUXWyoIvRcCLzls1wxv_l2Wy4cVK2Xymlov3lwfO-cNA9P2KbYdBbjyoJVY0cCqhaQvOpJB35bujb8-Due72VIBbbNo5T2CKK2VBNKuAG3nQCSuZaPHvwj84qMPJQt0oNl7SaoqvVwr6t6kET5HQdL2qoLeBV3nxuBpgoR_KDD7ORgbwETQu-w3POrmw_jih95x4cMzyBRH1SrcdfZeEmCQmiy-ZUG5EShZ9FiKJKubIxaDLOe58Hg8KcgorsT4vskuASLjvrvk8XarcTacaFzqZEadmMzY61zLrhYsvhHNWItt7XCCwQayHwocBgbJA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1394397,119.8158679,ChIJz4D_6JSSvi0RKu8hyt-uf6o
Air Terjun Parang Bugisi,"PVR8+6CP, Bulutana, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",4.4,157,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEIYPQdWr3XWD3LBrFyDpqJzFOBP9GwN53xF3nfgll3KDEAuqqZMwa2PYKziR0hJgcpYjR0jSf71l0AL_F1GMIsJQxeEHexS8EcfxQCvDADJcE8OOXjPZ81P97jwA4_BNQ9KNbFrcpFRFy7ulJC4PxFxjQyyNUdn8DPhQ5u67oG5uqjAhN6jG7tBwUe-vBf6BQIBke45OncdPHrBOy_2hIRS_5VHIlHzcMzIJWnPkz2nUiKlohfFYp10UuoqFKV1Cx5YfrK7IQNhNjfGMzw6oSYXkBUPzCEb4-HTBy8hT-_CcYXobjrOS-4fj1f47H8ISaHNp-ADFb5NcjM2tywmTmOG3x16PXKdZWtvBtaiduOCPtt8XKQrviIb2OIUAcg15dSQUf0ytEhX7Fv2sMTvXunbspn2Jk8-RH_bk8&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2594186,119.8660718,ChIJS1c2u_GVvi0RyRNRxxdZpug
Air Terjun Ketemu Jodoh,"PVF8+W47, Bonto Lerung, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",4.4,400,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEjvSl8R8Mdf2e02N604yILEAa73YqUK-DAfATrKSpI2A-O8pEdI4uCrNNGRBMqGtbf03-yvjP8yvkH-4CJcEz14i2XOhIh_AQX5HFCGiP2Ux31-oVQGUWB2snqHuEQV9tnY5cXWB3k7Ngcdb3J79mPUdYV2tdnZCBQhLpTIvN_4icWQwF0U-DSP1Fq0BUVnUIrjJq8nAhV0DVC01EW7oAgyE2EtiGQHlHPibCigV8eQ1M-shU-mFuhH0zqp-jYRi59WlUUUmCjD3hmSi7dm1qo8eSJLSlvzIwO7NauTdwzGAwb4oPzILens6KgXWwfEzfgakKCAbNikNNw0vKxzoiPFWgs4wnODA7gukSUZMc2oD1wdacXm7qQ6ps8Oj8BvngXVLaDtoMRZ5nMiy9gXaSL9MFTOkemahbgeUCVeK8Dww&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2752227,119.8652957,ChIJIWkMExq-vi0RmmaU-GEFO9k
Air Terjun Tompo Te'ba,"PP7R+VJ, Tamalatea, Kec. Manuju, Kabupaten Gowa, Sulawesi Selatan 92173, Indonesia",5.0,3,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHEJOptDzMTQd9hakW2tmUkhCsyEuv4lHuNi30BGLi5xovI0ALgVauD5i6S6gEBvfaVFUkCulCPS0cU27lZPNjInmcWbjjuLokMXyVV54LMBWeTAvIRyLuIoQh1edx-w5f3qyhW7uJaOxYRPKb-nHa0kg4gcvobHSvJAFW7h5lBcyq8PLfVzDC8MgvBAjcvTyHnqDNFmPQAOOwQeL-Pm4eRBo_AM6aiZ1oAX3rD1JatZVTJ_A2NZsI2JfBfRDL_rnsBOq_9EkA3fnKJ7sSc74J9TDyPd2KmB1XYvfiBW7I-M4jg2jjOX8T7-zKP5DFJYqzKCnI4aQNjPYF5Lmh1Cma7yfi7x9qShTPKDrzyLW-g0zoWGN3RohEJAfMwDrHo1T5rDhjfpr2lQBZAqTGChk9Grw2qIlbxwmoC8HNWsIl0cC0t&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.285252,119.741524,ChIJyTIyRPLBvi0Rn3vsXJs424U
Lembah Ramma,"Bonto Lerung, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan 92174, Indonesia",4.8,373,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHoDdZl1CivSl_VXmJCb5mlB7-jYSjotbJozx2v4_2G64LhLKnbIWqPH-RXoeJIVOXPhNCHvasXG6PDFVU82Id3OKBxwYSejJRVW8KHwduQ8s0W0j2qqLlBnd4QNMHQa8cUsYSTzjKNhmw6KN0MVIOY9n5u5LqtkyjwLYhoy9YVpv2VLIoXZznYuwJ8Eq7PWjDEq4Y5JwHpbAX-KL7e-hpSkCkw4yBexnVi86MbR_Ebta2RY5qQQJEyhZs8vuKLoI_oGWnMKMrBNFl0EKqQnBJ4xe9P9nHQcnMyf2SO6vjz5gnZEqTFvT8js2TPddFO0q5vySULmRuWBW_APehJw9KyB-If--Cusz_d6Go1Taf_zWxHY941LlHdD5Ytr9qJoXm22VS_MOSTYf4jzMdwC_5K4oqUg2bYMLnlpjc8d4qNvQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.2960723,119.9154899,ChIJ85p28LG9vi0REVu3MskXkE4
WISATA ALAM MW HOUSE,"Jl. Amirullah Bundar No.12, Maricaya Sel., Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90142, Indonesia",5.0,2,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFuG4wSigsAHLLJ_mGQQTbTb4bmGWu5QjM2nkTUsINBJP415mPuADf-himhaaI03XilfmFRaqOj66oKLJPb4VOPGmO7FdKFbz2ry2GEkU6RycptfSsAjzAx-qbL4rqaRn5OECgFPvdByv7n7ovyv7YZSvzDPAkpEZhkF3Szfc6S3OmeqIw0YfLbmFBM7UxJ0E_MR8xY9VL7il7gBkyZTMuJT8_qhXhpN3uRf-4rSw1g7j-xINi62qPm_soE5S4ut3K6GgWxJb54mDSdq5I7rCNtKcIE0HA-czFPxB1cmwf0HjDKVG8e1kriwvbZ2le4YFRLYYYkE0xwoCi13MDMRt1Gm7f1mbDt93RAtLP0qYa29OBMPFbwAj5fmXGiJtXgtUKVy3VRju3L_L69sOQkyZVRewBjApJpKLhDEWg1d0NUdSk&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1532084,119.4199678,ChIJIebYNwDjvi0RjAAp-nrPHng
Ecoeduwisata Mangrove Parangloe,"VCRV+P67, Kasorokang, Parang Loe, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",4.8,13,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFtPLz1WTOAuyvUYmRlu-88YerNJVJ9JNgHP4qNavJcUoK6W4Kx0jFnf7YC1MBO9Z3AiP7c7pXA5u_hTAxolGwllfJpzHA7ZqoNLKHGAP2xs0lUO7jtjW9Sw1FreLMChw9T-M7bAIBWyW3oVcYHWTet-My58CuzqtHEkoXX6ne_7pTN1nq4Ckbw3vdug-TaGrWEQFki5_j4jvt3DmjXM4umNmf7i9k9RpJVbsvmb6lnDeVlrnSQTnUcwdA4oW9E4XcfUiz7cVY4KIixf5zOgkiiI72eWRHIPODC6KumYXPPnOCHnnU78e43WNX61mNenxIIK0vNLlRiomfVKsdVkGfX3wyP2_ZA3cJgh5JfKMj8q3iJN-Uam7Pq4Jj2yAllUMT4M1Yf6Xf6ndDExl6preCpU4qezdNtlkCvmIROkhrYV5I&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.108213999999999,119.4430459,ChIJX7VfSQD9vi0RSGtfBju-FDg
Proni cinta alam makassar,"Lorong 46, Mardekaya Utara, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90144, Indonesia",5.0,1,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGWzQU8_OgAcaq_kwvN5RC0FFhDmEPNXT12A3VuNu0BDuwLHe0NzEmQPigm2paNGeJKI5YDtg9h9Pl1PumAwfvui8wkA2itqNPb1OZwOPuIEcZnpMKlg5Soofx61TE72SXNcegBe8E8js1MytaF--mz44mjR77KMODqYNXa_zBbedx9vv1PnQcCKEYPxy8wPk_xTEbuYgvYP60TIK9o02uB6mdFVIEjHldHUO3MieIaTHNWvDdQEsOEkrNLsyWNznTzPzIzIOb1zCCi0TOSbVt2wAhj66lg2RyIxLAZeVPDQPxhVm-JVhCbNx4m3UqZp6FX6HF7L56nv88GZDivsQen58T1rVoAJks1_66PAYWT7ZQcDr9SuEUSrfwsTPKTVpXSOzeN-dLF-J7WXXGH14eBMTZ6SWd5FBWBcSsGWhfaUaNH&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1407885,119.4248601,ChIJBVnHzu39vi0RvGFftrwjVhw
Wisata Sawah Bapak Tompo,"Jl. Monginsidi No.30, Mangkura, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114, Indonesia",4.4,9,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGY02-YmTrd2c7s0YDK4kFM96Wcs8KuqYjOd6yE7qtEM9Z2eHEBa4moNerFWkrQGULDdBr1iFwkd_rjt7syLrIoO1FHLdOHzKmlwGU5I4dlmikug0TC7sgVNDJlr6q60djy40zMi-g4frlpw_4QueTnRnrRo4S0U0XNdR3IdZNnUfARBaUpnx4DCPYM4tdAgxlBrFKRdSZi5qGvYBALF4Fa5T2sOb91Vqx4e1yUDXM3G2k1EkYrMyVCdXy7IDkbiAtSoRvJGY_SMy8HYFRcBQq_QuOrl5jq5Gsjmcp24d26bXuutyYuzKYBUN9L7xD-yMocw71a4unTJiRBP1PMiHuBUfspSl3ZNtokzJkL160cWKYnE1WtmGG04rVqdqM112hGVYTEz3sdHtwDFc6VF-BpxFpvxiH_9F0MQ8A9OjeeEP2Y&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1482,119.4183631,ChIJbyC8jqfhvi0RF66yusuiB8w
Balang Tonjong Lake,"Balang Tonjong, RFMP+HP4, Antang, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234, Indonesia",5.0,2,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFOyKBel0lnYYS6mKeqBJDY3DehDg3a2o8e3VqqBmjLhTOvH-dE20tHphP22yp6-1wxXQ3wgoTfA7D3OiFryOMwPgsg4SA-hw8u0nV46YY0Iwvg-oSQj6L22ymLQaRGumR8G-qpCbl2njYsdRA_LnWcgGt1eHBWR20_x_ot1L-CnnLz73Yl9VlsC8IZO1EWbz_pcLH1vkdZAzLVKOmOFOJE9zPwNxzSi2ZEh1sUoPWNP9EqRL6gtRGk8ts7HEqazNKX2zB9mU0c-howRY2CfMMhk5opA_dVzQ0u_G0rx_QhbiRBferK1kADaRAb2OV6nCUBhOb9QhSho3wJJVMvQfLEgL-PvK5YcYnVorZXWem2ho83ab81-Q1WUg2u4yF_hvaR2CyXFhUjLTaVkGP-Qn1sE3jdkvF60S9EUdaPPEbCIH8&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1661189,119.4868416,ChIJiW5JmIfjvi0RY4JRspXQnAc
Pantai Biru,"Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",4.5,1271,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGaGDD8GHTYA8-7YZzMsQBF1W5-wIZTU3-hY6TQhka4qgRdIdW3fnAjPbCFzUqdZGlyloCV15rlJ0c2pYdBpSOZoZe3i2a7sOjWZL1iSWdCkPsD_XmaPyEA3HR_Coyd2HJ3Zl86jB6bvm2JipMBGOCJ5YCC_lydYFn7pGi-AMJLnkW1wL09RKntMGHnw05fiO-ECeTx3J8QlzzCwY8lqGOJw-lIsBHMO2zAHPMAxin2PPzCYuJl_elUpA4X9jag0gfI1YH72jnppSt4wpUbgRHX2Kg8W_xYk67KzyGKeKnNlprhuqIb-GJvBhxJWbacs0ax9d4r2qUlVjNMNlVGXUaXJK_kmqXPLZ1ctkGGOv5U0s99D9k-9K6zPE0DnTN4RsVVO22PzOGM4zhSqvwCOSK0O8v07QbVwncHSvFMUZXOXA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.175832199999999,119.3876499,ChIJyXFuaaYdvy0Rhxrc_82jOog
WISATA ALAM DG HOUSE,"Jl. Domba No.8, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142, Indonesia",5.0,1,Wisata Kota / Landmark,,-5.1500936,119.4192684,ChIJb_WqawDjvi0RHYPXHfHt8G0
Pantai Kuri Maros,"XFC9+F2C, Jl. Kuri Pattene, Nisombalia, Kec. Marusu, Kabupaten Maros, Sulawesi Selatan 90552, Indonesia",4.1,240,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFA3bKgsbjRbgH2-n43OQ-l0I4qlmHr8vUzY_Z3p_uzm-wg5YgZhzVrTAUk7dh4kBEjT6EYjRM5cm6L785uOFmn45OdJznG_AF9pa5csYyzjGGXI42yjowcmVxZS5tc9eo5nVFXPjIgAPWj-8pWmeLQgBixqE2t8HBQXsFW26oZ_3m876h2shYnctCW8ThDl50CWpYC04ntgyQr3EFbJ3jLCmHdgijXrRLHnPZrHxYNvWfzPzF4cHmRK3JqdaP8UH3IKK-9etCa_5-S-9Bb9MDlJQjRVPKoer1xQu1sXvyZiNp7oCvBldcjOvsMb6Md5hnYqq_solYjJPd2_YoBFEzcvIg4WN9Oj6wcprIMAD4PH9cGy-NPt62jsTH7IDtFqCxL4tJ5pupydKaPLQmNBw7PutZDLbLAbS2JBBHbjg4TEB2t&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.0288075,119.4675086,ChIJE2GzzQH_vi0R_8eMU6b7TYs
Kompleks Makam Raja-Raja Tallo,"VCWW+R6V, Jl. Sultan Abdullah Raya, Tallo, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90212, Indonesia",4.5,342,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHnjB0A9qMlw7z_BKZR-XH5CgOFwT8w9UyMJtQXPBlRb_T28v_AGNr3EeTDMGJYpOVV0h06WlZv5ng5-PesMkLhQWyhlppMDRUc1L30nssYO8VbYFzcDQooW_Avr-xM7jJjKbEjbzC8O4qIC2ZNht6VpxhPCVXCoIFGNj7yt0NrycjZRuUMBgQoLP-merleROqYUFh_bnFj8r0WFHkaSXZZvm1-rst0m3eECACSUWGXinb55byvFR1BZWU1Z-Mm8QLoDoFvinC1URZJxg8hkRIQ7FvEWTEtCGXeEDxDlfprwkuEq9KnFchKK5klGkVZV_4_v2FYkKVoF2ONVIDUhNG0T0FTFhj8RNwhaK2QRgRY3GB1_gUgcDK2jodJ7que-HmGCmmEqKRT2qSQomzrwRApBeUtK2CmlEcXD5JbGZPxdC2t&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1028762,119.4455574,ChIJtfYT6aD9vi0RJ7fHIgAeyw4
Monumen Korban 40.000 Jiwa,"Jalan Korban 40000 Jiwa, Wala-Walaya, La'latang, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90214, Indonesia",4.4,586,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGvRwU5KWmBfrR92g2hc8R-2Siq4D7fDqgUO6MiERa4r7bssQfTxJzdtO9pZwryMpLKeena0geGIsL3IUMdvCMjLX-bsmuAqsCo73gIaPdrvdzRVydaknLm7AUv2cmzO7cFxPdf3-32shU44RzffBRwx3bNsruVWxPo1hjwsrrXtyY0zw7quEeyPhg82XHrAv45jHVcfVx0kHcHFN6BEQr2-uWG3ZfuyneHxAVArrAXRvZXKTkS5U7klMdmQvnn_KW-UdiuuH-Ts6p3LcEPtnF8WPHa7n-tJmyDZKLf8lIBuuEv5Ec_HkGuC0-X4x2b9h2kRMFxSYpMGcgTz5qa0D7t3z3shYbN9jY1Dy7aaV23hQzJQjdoBEogbbIeeFeaGQQWi-_RrQiZ_UVtYuQcya6Rnicaqy1b1tETxTh78YU&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1298185,119.4324252,ChIJ32l--ET9vi0RLYLutp0lvcI
Museum Balla Lompoa,"Jl. K. H. Wahid Hasyim No.39, Sungguminasa, Kec. Somba Opu, Kabupaten Gowa, Sulawesi Selatan 92111, Indonesia",4.5,2241,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF0L8MuQAFWB0dXmYoR_aG3us1ruE8o4TZIOdUbYyjQjWOxCTN1DDd85affh4d771UTOFmnHsSoxzv2NDB9Jg3t31MfA7WPzlZ6fPxF4NTAJ45NAfG8v8MZ2I1N5-SAorj3OSmwTvAmjWf_QmB4vmNRS--PtolkV8MEFzmUCQCBYB0UK_yvRDen9t55NJ85RKcqb3tsVziNjGq1yEZB0hO4hRW-vVp4J6nCTFmLRrn-fTwl5_knzWJlkDUoEgN0IUqex2dmvYInalK4dSXVxf3CTbsQM17vAowlfMlYyJACxkHH5RDvJTCwsq6YmvSI2Y70T3dEUSnGjsBP-cF0vR9c7nKCTWdt9FNdGBa3EWAQSBePVXU0bngeU-LoczLHy059ezEDLOGQuhg8WSj5pMVnG1X64zoXx9e3wmaSifBvdf8G&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.207081,119.4526515,ChIJUyYblCXivi0R3hCr1lbjR1s
